vehicle_id,maintenance_date,downtime_days,predicted_downtime,next_service_date
VEH-08574,2024-11-19,8.3,11.66,2025-02-17
VEH-08574,2024-06-07,12.7,11.66,2024-09-05
VEH-08574,2023-07-10,10.2,11.66,2023-10-08
VEH-08575,2022-06-26,10.9,9.33,2022-09-24
VEH-08577,2022-05-31,2.1,5.02,2022-08-29
VEH-08578,2023-01-04,2.2,3.04,2023-04-04
VEH-08578,2024-10-06,7.3,3.04,2025-01-04
VEH-08578,2024-01-28,4.1,3.04,2024-04-27
VEH-08579,2023-08-29,4.5,7.1,2023-11-27
VEH-08579,2024-04-01,11.1,7.1,2024-06-30
VEH-08579,2022-01-25,6.3,7.1,2022-04-25
VEH-08580,2023-12-29,7.1,5.29,2024-03-28
VEH-08580,2023-04-11,6.9,5.29,2023-07-10
VEH-08580,2023-05-09,4.2,5.29,2023-08-07
VEH-08581,2022-04-06,10.2,5.87,2022-07-05
VEH-08581,2023-04-11,1.4,5.87,2023-07-10
VEH-08582,2022-06-03,13.8,10.75,2022-09-01
VEH-08583,2023-09-11,2.2,5.07,2023-12-10
VEH-08584,2023-01-20,10.2,8.99,2023-04-20
VEH-08585,2022-08-18,13.1,10.41,2022-11-16
VEH-08586,2023-01-17,4.6,8.12,2023-04-17
VEH-08586,2022-09-19,11.6,8.12,2022-12-18
VEH-08587,2024-09-28,0.8,4.38,2024-12-27
VEH-08588,2023-12-05,11.4,9.15,2024-03-04
VEH-08588,2022-02-05,6.9,9.15,2022-05-06
VEH-08590,2023-07-28,3.3,6.75,2023-10-26
VEH-08590,2023-05-05,10.1,6.75,2023-08-03
VEH-08591,2024-09-18,5.7,6.78,2024-12-17
VEH-08592,2023-08-02,1.6,4.78,2023-10-31
VEH-08593,2024-02-16,13.0,10.08,2024-05-16
VEH-08593,2024-03-26,7.2,10.08,2024-06-24
VEH-08595,2024-03-20,14.2,13.4,2024-06-18
VEH-08595,2022-03-14,12.8,13.4,2022-06-12
VEH-08596,2024-12-01,3.6,4.74,2025-03-01
VEH-08596,2023-08-07,5.7,4.74,2023-11-05
VEH-08597,2023-05-06,8.8,13.61,2023-08-04
VEH-08597,2024-05-01,14.8,13.61,2024-07-30
VEH-08597,2024-07-19,11.6,13.61,2024-10-17
VEH-08598,2023-02-14,13.6,10.65,2023-05-15
VEH-08599,2023-01-02,9.2,9.6,2023-04-02
VEH-08599,2023-11-24,11.0,9.6,2024-02-22
VEH-08599,2024-11-16,6.8,9.6,2025-02-14
VEH-08600,2024-10-04,8.9,8.35,2025-01-02
VEH-08602,2024-11-04,6.8,7.63,2025-02-02
VEH-08602,2024-03-14,8.4,7.63,2024-06-12
VEH-08603,2022-05-26,13.1,8.62,2022-08-24
VEH-08603,2024-11-30,10.6,8.62,2025-02-28
VEH-08603,2024-12-26,1.3,8.62,2025-03-26
VEH-08604,2024-09-06,7.5,8.31,2024-12-05
VEH-08604,2023-08-05,9.1,8.31,2023-11-03
VEH-08605,2023-05-12,12.2,9.64,2023-08-10
VEH-08605,2023-03-31,7.1,9.64,2023-06-29
VEH-08607,2023-12-05,11.5,9.62,2024-03-04
VEH-08609,2024-02-21,11.1,9.43,2024-05-21
VEH-08610,2022-02-06,1.2,4.58,2022-05-07
VEH-08611,2024-05-16,7.0,7.97,2024-08-14
VEH-08611,2023-12-08,8.9,7.97,2024-03-07
VEH-08612,2022-03-15,14.3,10.99,2022-06-13
VEH-08613,2022-06-25,4.2,4.07,2022-09-23
VEH-08613,2023-03-19,1.3,4.07,2023-06-17
VEH-08613,2023-05-12,10.2,4.07,2023-08-10
VEH-08614,2023-12-19,12.4,10.06,2024-03-18
VEH-08615,2022-02-03,6.8,7.32,2022-05-04
VEH-08617,2024-05-10,12.7,13.01,2024-08-08
VEH-08617,2023-05-30,13.5,13.01,2023-08-28
VEH-08618,2022-02-28,3.7,5.8,2022-05-29
VEH-08619,2022-03-16,8.0,8.72,2022-06-14
VEH-08619,2022-02-08,10.3,8.72,2022-05-09
VEH-08619,2023-05-14,6.9,8.72,2023-08-12
VEH-08620,2024-11-15,7.8,11.12,2025-02-13
VEH-08620,2022-05-06,8.1,11.12,2022-08-04
VEH-08620,2024-08-08,14.2,11.12,2024-11-06
VEH-08621,2023-08-18,14.2,10.94,2023-11-16
VEH-08622,2024-04-09,10.2,11.69,2024-07-08
VEH-08622,2022-01-30,13.3,11.69,2022-04-30
VEH-08623,2024-04-23,6.4,7.13,2024-07-22
VEH-08624,2024-03-28,13.2,10.45,2024-06-26
VEH-08625,2022-02-26,11.7,8.07,2022-05-27
VEH-08625,2022-03-02,4.4,8.07,2022-05-31
VEH-08626,2023-07-01,3.8,8.46,2023-09-29
VEH-08626,2024-12-02,13.1,8.46,2025-03-02
VEH-08627,2022-12-08,8.2,7.48,2023-03-08
VEH-08627,2022-06-28,6.7,7.48,2022-09-26
VEH-08628,2023-11-10,10.5,11.45,2024-02-08
VEH-08628,2024-03-06,12.5,11.45,2024-06-04
VEH-08629,2023-04-27,4.2,6.05,2023-07-26
VEH-08630,2023-11-25,9.8,8.79,2024-02-23
VEH-08631,2022-11-06,5.6,6.73,2023-02-04
VEH-08632,2022-10-13,3.0,2.59,2023-01-11
VEH-08632,2022-05-25,1.9,2.59,2022-08-23
VEH-08633,2024-03-16,0.5,4.24,2024-06-14
VEH-08634,2022-01-05,11.8,9.77,2022-04-05
VEH-08635,2024-09-26,4.8,9.31,2024-12-25
VEH-08635,2023-02-19,10.4,9.31,2023-05-20
VEH-08635,2023-05-06,11.2,9.31,2023-08-04
VEH-08636,2024-08-19,12.5,10.11,2024-11-17
VEH-08637,2022-01-11,4.8,10.38,2022-04-11
VEH-08637,2024-06-06,10.0,10.38,2024-09-04
VEH-08637,2022-05-14,13.8,10.38,2022-08-12
VEH-08638,2024-01-25,14.0,13.75,2024-04-24
VEH-08638,2023-01-30,13.7,13.75,2023-04-30
VEH-08639,2022-07-25,7.4,5.23,2022-10-23
VEH-08639,2023-02-05,2.9,5.23,2023-05-06
VEH-08640,2022-04-20,1.7,4.82,2022-07-19
VEH-08641,2022-11-05,10.8,11.46,2023-02-03
VEH-08641,2024-08-31,14.4,11.46,2024-11-29
VEH-08641,2022-07-12,5.6,11.46,2022-10-10
VEH-08642,2022-11-12,1.6,2.0,2023-02-10
VEH-08642,2023-12-30,2.1,2.0,2024-03-29
VEH-08644,2022-04-23,14.9,8.38,2022-07-22
VEH-08644,2024-10-19,7.7,8.38,2025-01-17
VEH-08644,2022-09-24,1.9,8.38,2022-12-23
VEH-08645,2024-07-13,14.3,10.99,2024-10-11
VEH-08646,2022-10-27,13.9,9.39,2023-01-25
VEH-08646,2023-07-04,4.9,9.39,2023-10-02
VEH-08647,2023-06-26,11.3,9.52,2023-09-24
VEH-08649,2022-02-04,10.6,10.52,2022-05-05
VEH-08649,2023-01-30,10.5,10.52,2023-04-30
VEH-08650,2024-11-21,3.2,8.31,2025-02-19
VEH-08650,2022-11-21,13.4,8.31,2023-02-19
VEH-08653,2024-11-02,8.3,8.06,2025-01-31
VEH-08654,2023-02-18,0.7,4.34,2023-05-19
VEH-08655,2024-09-03,8.9,8.35,2024-12-02
VEH-08656,2022-02-24,7.9,4.75,2022-05-25
VEH-08656,2023-04-09,7.2,4.75,2023-07-08
VEH-08656,2024-10-28,2.0,4.75,2025-01-26
VEH-08657,2023-02-23,10.2,8.99,2023-05-24
VEH-08658,2022-04-17,4.4,6.15,2022-07-16
VEH-08659,2022-03-26,0.6,2.1,2022-06-24
VEH-08659,2024-08-18,3.3,2.1,2024-11-16
VEH-08660,2023-08-21,13.5,11.66,2023-11-19
VEH-08660,2023-05-23,10.9,11.66,2023-08-21
VEH-08660,2024-07-10,6.8,11.66,2024-10-08
VEH-08661,2022-10-30,8.1,4.98,2023-01-28
VEH-08661,2022-10-23,1.7,4.98,2023-01-21
VEH-08662,2024-11-08,6.4,6.71,2025-02-06
VEH-08662,2024-04-17,8.8,6.71,2024-07-16
VEH-08662,2023-01-01,5.9,6.71,2023-04-01
VEH-08663,2023-02-04,5.2,6.54,2023-05-05
VEH-08665,2024-10-07,6.3,2.35,2025-01-05
VEH-08665,2022-07-20,2.5,2.35,2022-10-18
VEH-08665,2024-07-20,3.4,2.35,2024-10-18
VEH-08666,2023-03-11,1.0,4.59,2023-06-09
VEH-08666,2024-01-26,8.0,4.59,2024-04-25
VEH-08667,2023-05-31,4.4,6.15,2023-08-29
VEH-08668,2024-11-18,7.5,7.66,2025-02-16
VEH-08669,2022-02-24,9.0,10.17,2022-05-25
VEH-08669,2022-11-15,11.4,10.17,2023-02-13
VEH-08670,2024-12-27,9.9,8.84,2025-03-27
VEH-08671,2023-07-04,1.4,4.68,2023-10-02
VEH-08673,2024-09-28,14.9,9.15,2024-12-27
VEH-08673,2023-05-23,3.4,9.15,2023-08-21
VEH-08674,2024-07-01,9.1,10.12,2024-09-29
VEH-08674,2022-05-28,11.2,10.12,2022-08-26
VEH-08675,2022-12-25,5.8,6.17,2023-03-25
VEH-08675,2023-08-03,12.3,6.17,2023-11-01
VEH-08675,2024-08-24,1.9,6.17,2024-11-22
VEH-08676,2022-05-09,5.8,6.83,2022-08-07
VEH-08677,2022-02-16,1.7,6.31,2022-05-17
VEH-08677,2023-04-11,10.8,6.31,2023-07-10
VEH-08679,2023-04-08,2.1,5.02,2023-07-07
VEH-08680,2023-09-27,13.8,12.0,2023-12-26
VEH-08680,2024-07-03,4.8,12.0,2024-10-01
VEH-08680,2024-09-22,13.3,12.0,2024-12-21
VEH-08681,2024-10-31,9.7,8.74,2025-01-29
VEH-08682,2024-04-26,10.2,8.41,2024-07-25
VEH-08682,2022-09-09,6.6,8.41,2022-12-08
VEH-08683,2024-04-24,1.5,3.42,2024-07-23
VEH-08683,2024-09-16,5.1,3.42,2024-12-15
VEH-08684,2023-11-06,8.6,8.2,2024-02-04
VEH-08685,2022-05-25,2.6,5.27,2022-08-23
VEH-08686,2024-02-26,9.3,8.55,2024-05-26
VEH-08687,2022-04-15,8.1,7.04,2022-07-14
VEH-08687,2024-07-11,5.9,7.04,2024-10-09
VEH-08688,2024-07-08,14.0,10.85,2024-10-06
VEH-08689,2022-07-16,10.2,8.77,2022-10-14
VEH-08689,2022-04-27,4.8,8.77,2022-07-26
VEH-08689,2024-08-20,10.3,8.77,2024-11-18
VEH-08690,2023-09-16,11.9,9.82,2023-12-15
VEH-08691,2024-06-06,10.5,9.13,2024-09-04
VEH-08692,2022-11-30,11.5,9.62,2023-02-28
VEH-08693,2023-02-14,3.4,5.13,2023-05-15
VEH-08693,2023-01-22,6.7,5.13,2023-04-22
VEH-08695,2024-02-23,6.7,6.6,2024-05-23
VEH-08695,2023-03-16,6.4,6.6,2023-06-14
VEH-08696,2022-11-26,3.2,7.33,2023-02-24
VEH-08696,2022-09-16,11.4,7.33,2022-12-15
VEH-08697,2022-11-05,6.3,7.08,2023-02-03
VEH-08698,2023-06-20,6.4,7.13,2023-09-18
VEH-08699,2023-03-05,4.1,6.0,2023-06-03
VEH-08700,2024-12-06,1.4,4.68,2025-03-06
VEH-08701,2022-06-27,1.7,4.82,2022-09-25
VEH-08702,2024-07-28,3.2,5.56,2024-10-26
VEH-08703,2023-03-04,14.5,9.35,2023-06-02
VEH-08703,2022-08-25,11.3,9.35,2022-11-23
VEH-08703,2023-09-05,0.7,9.35,2023-12-04
VEH-08705,2023-05-15,8.4,4.54,2023-08-13
VEH-08705,2024-02-23,0.5,4.54,2024-05-23
VEH-08706,2024-04-17,1.5,4.73,2024-07-16
VEH-08707,2024-05-14,1.2,4.58,2024-08-12
VEH-08708,2022-06-10,2.5,5.22,2022-09-08
VEH-08709,2023-06-15,10.7,8.61,2023-09-13
VEH-08709,2023-09-17,6.5,8.61,2023-12-16
VEH-08710,2022-02-11,14.6,11.14,2022-05-12
VEH-08711,2024-03-31,14.2,10.94,2024-06-29
VEH-08713,2024-12-02,8.8,10.24,2025-03-02
VEH-08713,2024-02-10,5.7,10.24,2024-05-10
VEH-08713,2023-02-14,13.8,10.24,2023-05-15
VEH-08714,2022-06-04,13.9,10.27,2022-09-02
VEH-08714,2023-10-12,6.7,10.27,2024-01-10
VEH-08715,2023-02-02,5.1,6.49,2023-05-03
VEH-08716,2023-04-14,10.1,8.94,2023-07-13
VEH-08717,2023-03-08,1.3,3.92,2023-06-06
VEH-08717,2022-01-06,6.3,3.92,2022-04-06
VEH-08717,2023-10-10,7.8,3.92,2024-01-08
VEH-08718,2023-04-15,5.2,6.54,2023-07-14
VEH-08719,2023-03-26,4.2,6.05,2023-06-24
VEH-08720,2024-04-25,10.8,9.28,2024-07-24
VEH-08722,2023-10-23,7.6,7.71,2024-01-21
VEH-08723,2022-06-16,11.4,10.57,2022-09-14
VEH-08723,2022-05-02,9.8,10.57,2022-07-31
VEH-08724,2022-01-22,13.0,10.36,2022-04-22
VEH-08725,2022-12-19,3.5,5.71,2023-03-19
VEH-08726,2024-06-29,4.4,6.15,2024-09-27
VEH-08727,2022-05-04,5.4,5.67,2022-08-02
VEH-08727,2024-04-21,5.8,5.67,2024-07-20
VEH-08728,2022-11-07,13.5,10.6,2023-02-05
VEH-08729,2022-01-22,2.0,4.97,2022-04-22
VEH-08730,2023-04-01,1.2,5.73,2023-06-30
VEH-08730,2024-02-23,11.7,5.73,2024-05-23
VEH-08730,2023-08-29,6.2,5.73,2023-11-27
VEH-08731,2024-12-03,9.5,8.64,2025-03-03
VEH-08732,2024-08-08,7.3,6.8,2024-11-06
VEH-08732,2024-04-17,6.2,6.8,2024-07-16
VEH-08733,2022-07-27,5.2,4.02,2022-10-25
VEH-08733,2023-04-17,7.2,4.02,2023-07-16
VEH-08733,2023-04-11,3.2,4.02,2023-07-10
VEH-08734,2023-02-08,1.2,4.58,2023-05-09
VEH-08735,2022-10-11,9.7,8.74,2023-01-09
VEH-08736,2022-05-11,9.1,6.45,2022-08-09
VEH-08736,2024-09-22,3.7,6.45,2024-12-21
VEH-08737,2022-04-23,2.2,5.07,2022-07-22
VEH-08738,2022-02-26,11.6,9.67,2022-05-27
VEH-08740,2022-01-14,6.8,7.87,2022-04-14
VEH-08740,2022-12-29,8.9,7.87,2023-03-29
VEH-08741,2024-05-23,8.4,8.1,2024-08-21
VEH-08742,2022-05-07,12.8,10.26,2022-08-05
VEH-08744,2024-01-20,5.8,7.74,2024-04-19
VEH-08744,2022-03-28,10.6,7.74,2022-06-26
VEH-08744,2023-10-08,6.8,7.74,2024-01-06
VEH-08746,2023-02-10,1.4,2.84,2023-05-11
VEH-08746,2024-07-15,5.0,2.84,2024-10-13
VEH-08746,2023-08-23,6.8,2.84,2023-11-21
VEH-08747,2024-01-06,5.3,4.98,2024-04-05
VEH-08747,2024-03-16,4.5,4.98,2024-06-14
VEH-08748,2022-09-29,7.3,4.1,2022-12-28
VEH-08748,2024-03-08,0.7,4.1,2024-06-06
VEH-08749,2022-01-12,7.6,7.71,2022-04-12
VEH-08750,2024-12-27,2.6,5.27,2025-03-27
VEH-08751,2023-02-09,10.3,9.03,2023-05-10
VEH-08752,2023-12-04,8.0,5.87,2024-03-03
VEH-08752,2024-01-02,3.6,5.87,2024-04-01
VEH-08753,2022-01-29,3.0,5.46,2022-04-29
VEH-08754,2023-03-04,9.8,8.79,2023-06-02
VEH-08755,2023-10-05,1.5,4.73,2024-01-03
VEH-08756,2024-03-09,14.5,11.3,2024-06-07
VEH-08756,2024-09-11,8.2,11.3,2024-12-10
VEH-08757,2024-01-07,10.1,8.94,2024-04-06
VEH-08758,2024-02-05,12.5,13.61,2024-05-05
VEH-08758,2024-02-22,7.8,13.61,2024-05-22
VEH-08758,2022-08-25,14.9,13.61,2022-11-23
VEH-08759,2024-10-26,11.9,15.03,2025-01-24
VEH-08759,2024-06-19,11.9,15.03,2024-09-17
VEH-08759,2024-10-21,14.3,15.03,2025-01-19
VEH-08760,2023-04-17,12.2,9.96,2023-07-16
VEH-08761,2024-07-12,11.1,8.31,2024-10-10
VEH-08761,2023-12-02,5.5,8.31,2024-03-01
VEH-08762,2024-07-01,8.4,8.1,2024-09-29
VEH-08763,2023-03-19,14.1,10.89,2023-06-17
VEH-08764,2024-01-18,9.7,8.74,2024-04-17
VEH-08765,2024-10-28,14.8,11.94,2025-01-26
VEH-08765,2023-01-13,9.2,11.94,2023-04-13
VEH-08766,2022-04-26,7.3,7.57,2022-07-25
VEH-08767,2022-08-24,8.8,8.3,2022-11-22
VEH-08768,2023-11-17,0.7,4.34,2024-02-15
VEH-08769,2024-06-05,13.3,10.5,2024-09-03
VEH-08770,2023-07-01,6.3,7.08,2023-09-29
VEH-08772,2022-05-12,4.5,9.65,2022-08-10
VEH-08772,2023-01-07,8.4,9.65,2023-04-07
VEH-08772,2022-06-17,14.2,9.65,2022-09-15
VEH-08773,2022-09-08,13.5,11.61,2022-12-07
VEH-08773,2023-01-12,9.9,11.61,2023-04-12
VEH-08773,2022-03-05,7.7,11.61,2022-06-03
VEH-08774,2023-12-04,6.9,4.69,2024-03-03
VEH-08774,2024-03-29,2.3,4.69,2024-06-27
VEH-08775,2024-11-06,9.1,8.45,2025-02-04
VEH-08776,2023-02-15,7.5,7.09,2023-05-16
VEH-08776,2024-11-15,6.6,7.09,2025-02-13
VEH-08777,2022-10-12,8.8,5.44,2023-01-10
VEH-08777,2023-02-01,8.5,5.44,2023-05-02
VEH-08777,2023-08-28,1.2,5.44,2023-11-26
VEH-08778,2023-08-05,6.9,8.46,2023-11-03
VEH-08778,2023-01-16,10.0,8.46,2023-04-16
VEH-08779,2023-09-09,7.1,7.04,2023-12-08
VEH-08779,2023-03-06,6.9,7.04,2023-06-04
VEH-08780,2022-08-01,6.8,7.32,2022-10-30
VEH-08781,2023-01-14,4.1,7.68,2023-04-14
VEH-08781,2024-09-14,11.2,7.68,2024-12-13
VEH-08782,2022-07-13,2.6,5.27,2022-10-11
VEH-08783,2023-04-27,6.5,8.41,2023-07-26
VEH-08783,2022-05-25,10.3,8.41,2022-08-23
VEH-08784,2023-02-26,11.7,9.72,2023-05-27
VEH-08785,2023-08-20,2.8,4.94,2023-11-18
VEH-08785,2022-01-17,6.9,4.94,2022-04-17
VEH-08786,2023-12-28,9.8,8.79,2024-03-27
VEH-08787,2023-06-14,9.4,5.23,2023-09-12
VEH-08787,2022-09-01,0.9,5.23,2022-11-30
VEH-08788,2023-12-28,13.0,10.36,2024-03-27
VEH-08789,2023-10-31,2.1,4.41,2024-01-29
VEH-08789,2024-02-07,12.3,4.41,2024-05-07
VEH-08789,2024-03-09,2.0,4.41,2024-06-07
VEH-08790,2024-01-10,12.2,12.03,2024-04-09
VEH-08790,2024-12-12,12.0,12.03,2025-03-12
VEH-08791,2022-06-28,14.4,9.88,2022-09-26
VEH-08791,2023-05-26,5.4,9.88,2023-08-24
VEH-08792,2023-02-28,4.0,4.4,2023-05-29
VEH-08792,2023-01-01,4.6,4.4,2023-04-01
VEH-08793,2023-12-12,10.6,8.41,2024-03-11
VEH-08793,2022-09-29,6.2,8.41,2022-12-28
VEH-08794,2024-07-17,0.9,5.47,2024-10-15
VEH-08794,2024-12-24,9.9,5.47,2025-03-24
VEH-08795,2023-11-11,5.9,6.88,2024-02-09
VEH-08796,2023-02-22,5.0,6.44,2023-05-23
VEH-08797,2024-01-20,2.6,5.27,2024-04-19
VEH-08798,2024-01-05,2.9,4.3,2024-04-04
VEH-08798,2024-07-13,5.5,4.3,2024-10-11
VEH-08799,2024-11-10,5.2,6.54,2025-02-08
VEH-08800,2022-06-09,6.4,8.22,2022-09-07
VEH-08800,2024-12-27,10.0,8.22,2025-03-27
VEH-08801,2022-11-14,12.6,10.16,2023-02-12
VEH-08802,2023-10-28,12.8,10.26,2024-01-26
VEH-08803,2022-08-03,3.3,2.7,2022-11-01
VEH-08803,2023-06-20,6.8,2.7,2023-09-18
VEH-08803,2024-09-20,2.8,2.7,2024-12-19
VEH-08804,2023-08-13,8.9,8.35,2023-11-11
VEH-08805,2022-08-06,14.4,11.04,2022-11-04
VEH-08806,2024-07-03,4.1,6.0,2024-10-01
VEH-08807,2022-06-13,4.4,6.15,2022-09-11
VEH-08809,2023-01-17,5.3,6.59,2023-04-17
VEH-08810,2024-06-04,13.5,10.6,2024-09-02
VEH-08811,2022-01-11,4.6,2.83,2022-04-11
VEH-08811,2024-04-21,0.8,2.83,2024-07-20
VEH-08813,2023-12-12,3.1,5.51,2024-03-11
VEH-08814,2023-11-26,14.3,12.23,2024-02-24
VEH-08814,2024-02-06,10.3,12.23,2024-05-06
VEH-08815,2022-07-05,5.4,4.5,2022-10-03
VEH-08815,2024-01-08,3.4,4.5,2024-04-07
VEH-08816,2024-01-24,8.2,8.01,2024-04-23
VEH-08817,2024-07-12,2.7,2.68,2024-10-10
VEH-08817,2024-11-03,2.4,2.68,2025-02-01
VEH-08818,2023-03-17,13.0,10.36,2023-06-15
VEH-08819,2023-05-26,3.0,7.82,2023-08-24
VEH-08819,2022-11-05,12.6,7.82,2023-02-03
VEH-08820,2024-09-15,6.5,2.7,2024-12-14
VEH-08820,2024-08-29,2.7,2.7,2024-11-27
VEH-08820,2022-01-22,3.7,2.7,2022-04-22
VEH-08821,2022-05-16,7.2,7.52,2022-08-14
VEH-08822,2022-11-11,11.4,6.31,2023-02-09
VEH-08822,2023-08-30,1.1,6.31,2023-11-28
VEH-08823,2022-10-21,3.1,7.58,2023-01-19
VEH-08823,2023-07-19,12.0,7.58,2023-10-17
VEH-08824,2024-03-06,3.4,5.66,2024-06-04
VEH-08826,2024-11-06,11.1,13.86,2025-02-04
VEH-08826,2024-12-15,12.1,13.86,2025-03-15
VEH-08826,2022-12-29,12.5,13.86,2023-03-29
VEH-08827,2022-10-14,10.3,8.56,2023-01-12
VEH-08827,2023-08-12,6.8,8.56,2023-11-10
VEH-08828,2023-08-31,3.4,3.28,2023-11-29
VEH-08828,2022-12-04,3.4,3.28,2023-03-04
VEH-08828,2022-02-14,7.3,3.28,2022-05-15
VEH-08829,2023-03-13,4.5,2.73,2023-06-11
VEH-08829,2023-09-01,0.7,2.73,2023-11-30
VEH-08830,2023-09-22,5.0,6.44,2023-12-21
VEH-08831,2024-12-01,9.2,8.5,2025-03-01
VEH-08832,2024-03-17,0.7,4.34,2024-06-15
VEH-08833,2023-07-30,7.7,7.76,2023-10-28
VEH-08834,2022-10-07,7.0,7.42,2023-01-05
VEH-08835,2022-02-28,6.3,3.76,2022-05-29
VEH-08835,2024-01-31,1.0,3.76,2024-04-30
VEH-08836,2024-12-10,8.8,11.45,2025-03-10
VEH-08836,2023-08-31,14.2,11.45,2023-11-29
VEH-08837,2024-10-27,11.6,8.07,2025-01-25
VEH-08837,2024-06-26,4.5,8.07,2024-09-24
VEH-08838,2024-02-11,7.6,10.76,2024-05-11
VEH-08838,2023-12-28,14.0,10.76,2024-03-27
VEH-08840,2024-07-21,9.6,10.37,2024-10-19
VEH-08840,2022-04-30,11.2,10.37,2022-07-29
VEH-08841,2024-07-05,11.2,10.71,2024-10-03
VEH-08841,2023-03-01,10.3,10.71,2023-05-30
VEH-08842,2022-07-28,4.2,6.05,2022-10-26
VEH-08843,2022-03-14,6.4,10.32,2022-06-12
VEH-08843,2024-07-31,14.3,10.32,2024-10-29
VEH-08844,2022-02-17,14.1,10.89,2022-05-18
VEH-08845,2024-06-19,6.4,6.45,2024-09-17
VEH-08845,2022-03-07,6.4,6.45,2022-06-05
VEH-08846,2023-09-03,5.3,9.83,2023-12-02
VEH-08846,2023-03-25,14.4,9.83,2023-06-23
VEH-08847,2022-09-01,2.1,6.52,2022-11-30
VEH-08847,2023-02-23,3.8,6.52,2023-05-24
VEH-08847,2022-05-06,14.8,6.52,2022-08-04
VEH-08848,2022-10-12,1.6,4.78,2023-01-10
VEH-08849,2024-01-19,10.9,9.33,2024-04-18
VEH-08850,2022-05-25,13.5,10.6,2022-08-23
VEH-08851,2022-06-10,7.3,7.57,2022-09-08
VEH-08852,2024-07-13,6.4,7.13,2024-10-11
VEH-08853,2024-12-03,6.0,7.82,2025-03-03
VEH-08853,2023-09-18,9.6,7.82,2023-12-17
VEH-08855,2024-07-16,7.2,7.52,2024-10-14
VEH-08856,2023-05-30,7.4,8.26,2023-08-28
VEH-08856,2024-05-22,9.1,8.26,2024-08-20
VEH-08857,2024-09-07,1.7,6.01,2024-12-06
VEH-08857,2022-12-20,10.2,6.01,2023-03-20
VEH-08858,2024-10-30,8.2,10.81,2025-01-28
VEH-08858,2024-02-18,13.5,10.81,2024-05-18
VEH-08859,2022-01-30,7.0,9.64,2022-04-30
VEH-08859,2022-12-21,12.3,9.64,2023-03-21
VEH-08860,2023-09-05,8.8,5.08,2023-12-04
VEH-08860,2024-03-17,1.2,5.08,2024-06-15
VEH-08861,2024-08-10,8.5,5.39,2024-11-08
VEH-08861,2023-01-28,2.8,5.39,2023-04-28
VEH-08861,2024-04-03,7.1,5.39,2024-07-02
VEH-08863,2022-12-16,12.3,10.01,2023-03-16
VEH-08864,2022-01-16,5.3,6.59,2022-04-16
VEH-08866,2022-11-30,6.5,7.17,2023-02-28
VEH-08867,2023-11-06,3.3,5.83,2024-02-04
VEH-08867,2022-04-12,1.0,5.83,2022-07-11
VEH-08867,2022-01-13,15.0,5.83,2022-04-13
VEH-08868,2023-04-06,8.8,8.3,2023-07-05
VEH-08869,2024-10-26,1.7,4.82,2025-01-24
VEH-08870,2022-01-04,1.8,8.13,2022-04-04
VEH-08870,2022-10-16,7.9,8.13,2023-01-14
VEH-08870,2022-07-09,14.3,8.13,2022-10-07
VEH-08871,2022-07-20,7.3,7.57,2022-10-18
VEH-08873,2022-08-29,2.0,4.97,2022-11-27
VEH-08874,2022-06-19,10.0,7.68,2022-09-17
VEH-08874,2022-10-17,5.3,7.68,2023-01-15
VEH-08875,2024-04-22,6.0,6.7,2024-07-21
VEH-08875,2022-03-09,7.3,6.7,2022-06-07
VEH-08876,2023-08-13,1.3,4.63,2023-11-11
VEH-08877,2024-05-13,1.2,7.4,2024-08-11
VEH-08877,2022-09-07,7.9,7.4,2022-12-06
VEH-08877,2022-05-21,13.4,7.4,2022-08-19
VEH-08879,2024-10-08,8.3,13.76,2025-01-06
VEH-08879,2022-10-09,13.1,13.76,2023-01-07
VEH-08879,2022-10-19,14.1,13.76,2023-01-17
VEH-08880,2023-09-05,4.6,6.24,2023-12-04
VEH-08881,2024-04-22,2.9,5.41,2024-07-21
VEH-08882,2024-03-15,3.7,3.57,2024-06-13
VEH-08882,2024-07-15,3.2,3.57,2024-10-13
VEH-08883,2023-08-08,7.0,9.21,2023-11-06
VEH-08883,2023-06-15,13.8,9.21,2023-09-13
VEH-08883,2022-01-18,5.4,9.21,2022-04-18
VEH-08884,2024-11-13,1.8,4.87,2025-02-11
VEH-08885,2024-12-19,1.6,5.63,2025-03-19
VEH-08885,2022-08-05,12.9,5.63,2022-11-03
VEH-08885,2022-01-14,4.4,5.63,2022-04-14
VEH-08886,2023-12-10,5.3,7.64,2024-03-09
VEH-08886,2024-12-07,10.6,7.64,2025-03-07
VEH-08886,2023-07-09,7.1,7.64,2023-10-07
VEH-08887,2024-08-20,4.8,6.22,2024-11-18
VEH-08887,2022-05-26,11.2,6.22,2022-08-24
VEH-08887,2022-07-30,4.1,6.22,2022-10-28
VEH-08888,2022-12-09,4.0,5.95,2023-03-09
VEH-08889,2022-10-19,3.0,5.46,2023-01-17
VEH-08890,2023-09-24,5.6,6.73,2023-12-23
VEH-08891,2022-10-04,13.7,7.97,2023-01-02
VEH-08891,2022-06-13,2.2,7.97,2022-09-11
VEH-08892,2022-04-14,8.9,8.35,2022-07-13
VEH-08893,2023-09-09,3.1,9.0,2023-12-08
VEH-08893,2023-08-28,14.9,9.0,2023-11-26
VEH-08894,2024-06-13,5.1,7.73,2024-09-11
