vehicle_id,now_incident_count,now_total_claim_amt_inr,now_total_downtime_inc_days,now_total_repair_cost_inr,future_incident_count,future_total_claim_amt_inr,future_total_downtime_inc_days,future_total_repair_cost_inr
VEH-08924,5,145595.31,19.7,235842.88,5,182325.1,23.6,308601.76
VEH-08925,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08926,1,36354.36,3.3,56516.96,1,40479.78,3.9,64183.03
VEH-08927,1,62311.36,3.5,18489.75,1,70491.3,4.3,22137.66
VEH-08928,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-08929,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08930,3,162814.38,13.1,45816.06,3,189836.24,15.5,59480.29
VEH-08931,1,37865.79,1.0,57457.86,3,44312.12,1.2,60750.86
VEH-08932,2,114489.75,3.3,117577.82,2,139944.53,3.9,139766.07
VEH-08933,1,12165.34,1.7,40900.9,1,14228.33,1.8,45572.33
VEH-08934,2,129597.22,9.6,49800.42,3,159431.68,13.4,56944.1
VEH-08935,1,23161.69,4.9,19557.19,1,25202.16,6.1,24483.04
VEH-08936,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08937,2,117885.34,7.8,47628.2,2,146286.73,8.3,60667.77
VEH-08938,1,42768.77,0.9,56547.25,2,45358.91,1.1,75763.99
VEH-08939,2,38045.33,3.5,98858.39,3,44284.65,4.8,118026.94
VEH-08940,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08941,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08942,2,94804.72,1.3,27385.0,3,101101.28,1.6,34403.85
VEH-08943,1,70397.51,2.5,33141.6,3,83949.99,3.0,35744.02
VEH-08944,1,73042.31,2.0,26311.7,3,88718.45,2.5,34304.56
VEH-08945,2,66684.12,4.4,106326.27,4,81152.73,4.6,130859.29
VEH-08946,3,215951.77,8.6,43752.72,5,250146.91,9.3,55633.19
VEH-08947,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-08948,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-08949,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-08950,1,66127.98,1.7,22156.19,1,85224.88,1.8,28891.84
VEH-08951,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08952,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-08953,1,19174.99,3.9,26101.08,1,20873.35,4.1,33834.4
VEH-08954,2,21281.16,1.8,7196.04,4,23525.84,2.2,9045.79
VEH-08955,1,47941.61,2.5,55461.73,2,55171.81,3.3,64968.23
VEH-08956,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-08957,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08958,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08959,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-08960,2,156333.88,9.2,6456.23,2,178247.79,10.5,8019.03
VEH-08961,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-08962,2,24453.01,4.1,49353.54,3,26056.44,4.7,62563.22
VEH-08963,1,39977.53,1.6,10019.24,2,50043.75,2.0,11894.82
VEH-08964,2,27012.12,7.9,86777.19,3,31246.16,10.7,108781.62
VEH-08965,1,64468.44,3.3,28341.22,3,81060.83,3.8,37071.96
VEH-08966,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-08967,1,6444.47,2.5,58172.19,1,7463.65,3.2,61794.09
VEH-08968,1,50829.42,0.6,33410.55,2,55592.91,0.8,36487.45
VEH-08969,1,51404.15,1.7,58898.54,3,57565.2,1.9,76788.46
VEH-08970,1,66206.13,3.6,40636.02,2,70369.62,3.8,43062.67
VEH-08971,4,118212.15,9.9,70981.87,4,130721.29,13.1,79809.53
VEH-08972,1,27697.73,3.9,13023.42,3,35090.79,5.0,14241.11
VEH-08973,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08974,1,32263.8,3.1,48359.81,2,41321.15,3.4,64212.09
VEH-08975,1,6918.86,4.3,14315.53,3,7869.39,5.1,16956.93
VEH-08976,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08977,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08978,2,92762.59,9.0,11532.38,4,100416.98,11.7,14202.48
VEH-08979,1,67734.17,3.2,5316.65,1,82349.69,3.4,5871.74
VEH-08980,2,78731.78,9.9,96710.74,2,98654.37,13.1,125218.74
VEH-08981,2,108833.76,5.0,77843.74,3,123656.5,5.5,85519.02
VEH-08982,3,162386.64,12.7,140446.19,5,193773.65,13.7,182661.24
VEH-08983,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-08984,1,15370.47,2.6,38226.0,1,18161.21,2.8,48583.97
VEH-08985,2,118506.05,5.3,116699.67,2,133825.02,6.9,146365.37
VEH-08986,8,359043.73,20.6,341354.52,8,420774.56,24.1,444085.14
VEH-08987,3,99117.34,10.7,85769.55,4,109799.39,14.6,113758.63
VEH-08988,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08989,1,63078.88,3.1,37871.88,2,79632.69,4.3,48056.71
VEH-08990,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-08991,1,53178.07,2.1,20631.17,2,57416.23,2.7,26362.32
VEH-08992,1,20004.6,1.4,15274.96,2,22319.54,1.7,19118.35
VEH-08993,1,28995.91,1.1,54454.55,3,34981.0,1.2,62002.74
VEH-08994,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-08995,1,19840.57,1.1,49867.57,3,24003.45,1.4,56804.29
VEH-08996,2,53459.57,7.8,33122.31,2,56889.35,9.7,40123.6
VEH-08997,2,26585.24,2.9,112302.56,4,28434.76,3.6,126299.01
VEH-08998,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-08999,3,103107.6,6.3,108758.2,5,118382.16,7.6,138849.41
VEH-09000,2,127360.15,4.1,49134.07,3,142362.0,5.5,56653.59
VEH-09001,1,31939.56,4.8,46651.02,1,35565.25,5.6,50558.45
VEH-09002,1,78031.45,2.6,42654.14,1,92587.82,3.3,52976.35
VEH-09003,2,91596.49,5.2,61229.46,3,99617.68,5.9,68753.32
VEH-09004,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09005,2,98648.35,8.9,119527.55,4,121130.1,10.5,142236.77
VEH-09006,1,37725.61,2.1,21320.86,3,45547.73,2.4,26069.36
VEH-09007,1,76802.53,4.6,6276.15,3,92570.03,6.2,8178.09
VEH-09008,3,82217.01,8.9,73517.11,3,104528.82,9.7,93216.73
VEH-09009,1,78667.63,4.9,41711.46,3,92151.46,6.4,46736.15
VEH-09010,2,115552.22,3.6,92950.24,2,150109.46,4.0,114494.95
VEH-09011,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09012,4,319054.06,5.9,127200.08,5,387421.85,7.7,162124.55
VEH-09013,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09014,1,17833.15,4.6,10359.78,3,19941.39,5.6,13850.43
VEH-09015,1,58742.18,3.8,46801.84,2,68239.77,5.3,61863.65
VEH-09016,1,55914.62,3.4,11010.11,2,68500.39,4.0,11630.95
VEH-09017,1,19528.37,4.8,6470.2,3,23004.23,5.8,7726.66
VEH-09018,1,16375.43,3.5,14801.74,3,17702.73,3.8,15909.21
VEH-09019,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09020,2,50480.85,6.6,57978.1,4,64788.6,7.9,66237.35
VEH-09021,2,94625.63,3.1,32146.57,2,109468.41,3.7,38939.87
VEH-09022,2,131942.8,9.2,60865.43,3,153844.73,10.2,71079.23
VEH-09023,1,61125.2,2.4,45055.41,3,72221.63,2.7,54203.07
VEH-09024,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09025,1,61316.28,1.4,25932.77,1,75173.02,1.6,33428.11
VEH-09026,2,73979.35,4.9,100247.97,4,84893.01,6.6,129190.73
VEH-09027,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09028,1,33513.0,2.6,25739.71,2,43360.77,2.9,30774.54
VEH-09029,3,74148.93,11.5,171306.85,4,83639.04,14.6,213260.06
VEH-09030,1,17953.05,2.3,20920.68,1,20899.08,2.8,27932.37
VEH-09031,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09032,5,310602.19,3.3,212068.06,6,403484.16,3.8,228230.44
VEH-09033,1,53938.48,4.1,27915.55,1,60502.01,5.1,31243.11
VEH-09034,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09035,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09036,4,244278.11,18.6,120470.51,4,282750.91,24.2,137352.79
VEH-09037,1,79969.11,1.6,17599.13,1,99457.54,2.1,19471.77
VEH-09038,1,63698.28,0.8,16482.52,3,80812.59,0.9,21541.14
VEH-09039,1,27640.66,3.9,23934.46,1,34289.02,4.1,32300.39
VEH-09040,2,43725.39,5.9,67311.26,2,50600.1,7.9,77678.05
VEH-09041,2,114495.29,9.4,94812.57,4,129018.25,11.1,106020.45
VEH-09042,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09043,2,13254.83,8.6,109006.1,4,13965.8,10.5,132198.94
VEH-09044,1,75510.58,3.3,52894.02,1,79512.59,4.3,65913.67
VEH-09045,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09046,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09047,2,52199.6,5.7,77375.86,4,66841.55,7.0,86654.61
VEH-09048,2,48203.36,7.7,104455.14,2,52756.17,10.5,131522.17
VEH-09049,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09050,4,164024.45,10.0,212648.22,6,184747.6,12.7,267587.13
VEH-09051,3,186640.56,2.5,144461.66,5,227247.92,3.4,172325.14
VEH-09052,2,131307.96,2.6,93242.89,4,157860.46,3.4,124506.24
VEH-09053,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09054,1,22388.75,3.9,16668.69,1,26740.48,4.6,20574.86
VEH-09055,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09056,2,114105.14,4.3,48760.76,2,131231.79,4.7,52224.38
VEH-09057,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09058,2,17602.17,9.9,59097.68,4,22045.55,13.1,72586.05
VEH-09059,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09060,3,83907.91,1.5,92810.18,3,107119.91,1.8,121071.35
VEH-09061,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09062,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09063,1,27703.09,3.9,40844.24,3,30633.76,4.9,46086.63
VEH-09064,3,165470.6,2.5,35584.75,5,181694.9,3.5,43242.67
VEH-09065,1,29931.06,0.5,29394.52,3,36672.51,0.6,38526.62
VEH-09066,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09067,5,292800.34,14.6,286799.22,7,376724.04,19.3,304715.68
VEH-09068,1,19963.22,1.0,21317.39,1,22389.68,1.3,27982.47
VEH-09069,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09070,1,7020.17,2.0,33189.36,1,8957.74,2.5,44085.12
VEH-09071,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09072,1,7451.51,3.0,21255.79,2,8663.79,3.9,28268.31
VEH-09073,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09074,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09075,1,29015.72,2.8,27189.92,3,37549.28,3.7,34308.19
VEH-09076,3,205364.88,3.0,76167.68,5,248960.67,3.6,95934.24
VEH-09077,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09078,2,81230.66,4.0,46171.18,4,85301.06,5.1,49486.51
VEH-09079,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09080,3,96790.52,10.5,85799.94,3,111107.75,12.8,111010.57
VEH-09081,1,23180.72,3.5,47794.07,1,27249.35,4.4,54451.08
VEH-09082,1,45412.26,2.5,33044.84,2,53413.16,2.9,43011.34
VEH-09083,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09084,1,17159.51,3.8,57667.1,1,18986.81,5.1,64827.1
VEH-09085,1,21700.76,2.1,15427.78,2,27781.79,2.8,20214.63
VEH-09086,3,74057.74,6.4,20458.79,5,82692.68,7.8,25753.18
VEH-09087,4,22952.67,6.9,160889.99,5,29277.26,9.5,214023.57
VEH-09088,1,49721.17,4.5,14750.13,1,63698.82,6.0,16187.63
VEH-09089,2,73710.74,5.4,105417.85,4,87040.22,6.7,118779.83
VEH-09090,1,71961.88,4.8,13811.81,1,78777.07,5.2,15993.52
VEH-09091,3,31501.32,4.5,23194.99,3,38199.47,5.9,25612.62
VEH-09092,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09093,3,221931.33,6.4,25292.63,3,246281.49,8.2,32304.82
VEH-09094,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09095,1,18821.27,1.1,51378.2,1,20713.53,1.2,59775.53
VEH-09096,1,43866.98,1.9,29923.98,1,46203.45,2.2,37529.18
VEH-09097,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09098,6,399756.11,11.1,231532.32,8,509482.2,14.3,283155.58
VEH-09099,2,18153.12,1.5,67960.64,4,23021.74,1.8,72770.35
VEH-09100,2,142721.11,9.2,29702.81,2,184259.41,11.2,34716.55
VEH-09101,1,58101.52,3.7,40581.45,1,75035.88,4.2,43091.44
VEH-09102,1,73268.88,4.1,28362.29,1,94744.75,5.2,35547.01
VEH-09103,1,55789.35,4.9,3108.84,2,71921.16,5.5,3899.31
VEH-09104,2,86013.04,9.0,23419.29,2,93973.46,11.4,31378.11
VEH-09105,2,93165.47,4.3,74903.26,4,101799.47,5.1,97215.68
VEH-09106,1,39655.62,0.8,53305.14,1,46170.19,1.1,70517.71
VEH-09107,1,10790.31,2.7,23495.85,1,12187.93,2.9,31698.48
VEH-09108,1,16352.8,1.9,6321.52,3,20290.17,2.1,8329.09
VEH-09109,2,106602.21,1.6,53683.23,2,138098.51,2.0,71950.19
VEH-09110,1,40565.53,2.1,5478.38,1,43919.57,2.2,6551.8
VEH-09111,3,104648.98,5.9,40523.32,3,129065.11,7.0,45745.01
VEH-09112,2,63013.94,4.6,87495.91,4,81183.68,5.6,96253.43
VEH-09113,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09114,2,36268.74,1.3,73175.04,2,40609.05,1.7,96820.11
VEH-09115,3,66971.5,12.4,116539.64,5,80673.08,14.0,130246.59
VEH-09116,2,16915.98,6.7,68915.79,2,18985.69,7.9,85013.84
VEH-09117,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09118,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09119,3,119552.3,14.1,46602.25,4,153422.42,19.4,54445.09
VEH-09120,1,24951.61,4.3,37808.57,3,30474.96,4.7,46660.13
VEH-09121,2,151012.15,4.4,30145.89,4,191149.38,5.5,39437.5
VEH-09122,2,59120.47,7.5,30281.19,4,71898.98,8.2,36482.5
VEH-09123,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09124,2,122261.35,7.6,107070.19,2,128805.15,9.6,126313.51
VEH-09125,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09126,1,36107.34,1.7,41005.41,1,40201.22,2.2,54955.71
VEH-09127,1,53120.94,1.0,56423.14,2,65861.69,1.3,69763.82
VEH-09128,1,47837.49,3.5,31799.94,3,51831.26,4.3,42241.76
VEH-09129,2,99742.45,7.7,9837.11,4,116622.91,9.9,11313.21
VEH-09130,1,44340.08,3.8,33257.13,3,53478.58,4.9,39245.5
VEH-09131,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09132,1,36689.17,1.8,44806.92,1,39604.54,2.3,51909.73
VEH-09133,2,16243.4,7.1,116443.49,2,19019.43,8.9,154966.85
VEH-09134,4,80941.77,11.6,44879.12,6,96269.47,13.5,48650.3
VEH-09135,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09136,1,71615.34,4.0,16202.56,2,92036.71,5.5,17988.51
VEH-09137,2,49965.09,4.4,59205.67,4,59646.89,4.8,77498.63
VEH-09138,1,61301.52,2.7,43000.84,2,68019.84,3.1,56081.25
VEH-09139,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09140,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09141,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09142,2,16443.46,7.6,106899.29,2,20934.09,8.0,124521.35
VEH-09143,1,6044.24,3.1,18729.83,2,6482.81,3.3,23248.55
VEH-09144,1,44918.68,1.6,46711.99,3,57698.96,2.2,58386.2
VEH-09145,1,6321.44,1.5,54908.26,1,7816.66,2.0,67033.5
VEH-09146,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09147,1,8843.05,4.9,57833.33,2,10148.66,6.8,70519.51
VEH-09148,1,57541.95,0.6,23242.98,2,61830.68,0.7,27138.57
VEH-09149,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09150,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09151,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09152,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09153,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09154,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09155,2,99211.86,9.9,102795.83,2,118783.27,12.5,114019.22
VEH-09156,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09157,1,10993.96,3.7,24974.53,1,12541.47,4.0,27269.68
VEH-09158,1,69626.53,1.3,59371.22,3,87399.28,1.8,75102.87
VEH-09159,1,66399.13,4.8,53666.65,1,71656.65,5.2,66689.29
VEH-09160,1,65825.24,4.7,17244.86,1,84618.3,6.4,21682.83
VEH-09161,2,62563.46,4.0,28300.71,3,66999.58,4.9,34250.25
VEH-09162,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09163,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09164,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09165,1,71806.46,4.5,6215.17,1,88583.62,5.9,8314.82
VEH-09166,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09167,4,54928.0,6.7,111292.94,6,70139.31,8.8,140565.15
VEH-09168,2,60805.51,4.2,41036.02,4,76229.29,5.4,48051.08
VEH-09169,3,114287.52,3.9,64962.92,3,142643.69,4.4,80983.54
VEH-09170,1,65766.48,1.5,57824.12,3,83445.24,1.6,64632.91
VEH-09171,3,67094.08,12.5,160959.32,3,82545.51,16.1,214980.57
VEH-09172,1,32961.78,2.9,34938.66,1,38591.17,3.5,36945.54
VEH-09173,1,74244.51,0.9,21961.36,2,85186.68,1.3,28796.12
VEH-09174,2,98631.14,2.6,68918.51,2,121425.65,2.9,78825.85
VEH-09175,2,79916.08,8.2,53426.02,4,100595.31,9.5,57902.23
VEH-09176,2,38194.95,4.5,37179.38,3,42853.94,5.6,43719.72
VEH-09177,1,57082.41,4.0,46985.85,2,73636.11,4.8,58778.35
VEH-09178,1,53355.61,2.5,6414.7,1,62019.61,3.0,7631.73
VEH-09179,1,74220.04,1.5,42162.17,2,95754.26,2.0,55151.84
VEH-09180,2,118252.6,4.8,53534.55,4,144973.47,6.0,66210.41
VEH-09181,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09182,4,103550.68,14.5,211677.55,5,109011.69,15.2,248115.67
VEH-09183,1,21640.74,1.1,16310.48,3,27845.42,1.3,17808.7
VEH-09184,1,5721.72,3.3,56308.85,1,6773.67,4.3,66658.68
VEH-09185,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09186,1,45224.5,3.2,19657.99,3,49764.07,4.1,23682.38
VEH-09187,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09188,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09189,1,9051.2,2.8,21156.51,2,9662.82,3.5,27143.58
VEH-09190,1,75178.17,1.8,15362.91,2,87944.25,2.1,19816.38
VEH-09191,2,140944.98,3.4,78464.3,2,156388.58,4.4,99724.26
VEH-09192,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09193,2,80047.78,9.8,14539.08,2,102580.89,12.8,17833.74
VEH-09194,1,72759.4,1.9,13607.3,3,83637.18,2.2,15227.53
VEH-09195,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09196,3,201889.04,14.6,166785.08,4,225150.2,17.7,211702.99
VEH-09197,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09198,1,39654.46,2.5,27556.91,1,43090.17,2.9,29861.95
VEH-09199,1,46307.48,3.2,41535.41,3,57403.13,4.2,46079.63
VEH-09200,2,92497.27,5.5,8707.02,4,110096.64,5.9,11552.39
VEH-09201,2,137968.64,9.4,95692.17,3,170205.28,10.5,113279.84
VEH-09202,2,56878.21,2.5,41439.18,2,62315.29,2.7,54403.28
VEH-09203,2,45693.41,6.0,97492.25,2,50426.26,7.6,123062.74
VEH-09204,2,20887.79,9.4,24017.85,4,24910.49,10.4,31336.28
VEH-09205,2,35881.53,5.2,20020.46,3,40158.43,6.6,26937.01
VEH-09206,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09207,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09208,1,76667.51,3.3,42695.25,3,99194.08,4.0,55517.52
VEH-09209,1,47375.93,2.4,19484.83,3,53825.58,3.0,20670.72
VEH-09210,2,157291.99,4.3,108166.51,2,170912.67,4.9,139984.55
VEH-09211,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09212,1,69252.56,4.9,28341.25,1,87638.81,6.1,31741.61
VEH-09213,2,42623.71,3.8,32141.71,4,45299.92,4.1,37007.24
VEH-09214,1,16230.94,3.0,15869.08,2,19166.99,3.2,19426.69
VEH-09215,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09216,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09217,5,127713.06,3.9,253292.22,6,149245.21,4.7,313599.59
VEH-09218,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09219,2,143315.13,9.9,48468.89,2,159276.92,10.5,60960.08
VEH-09220,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09221,1,62439.82,1.1,3879.85,1,66791.09,1.5,4387.09
VEH-09222,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09223,2,11194.87,2.5,22873.35,3,13553.85,2.9,28826.04
VEH-09224,1,24008.46,4.9,26730.0,3,27857.35,6.1,31029.3
VEH-09225,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09226,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09227,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09228,1,76955.01,2.9,8597.95,1,91752.19,3.4,9770.92
VEH-09229,3,233432.28,9.2,158819.07,5,269930.39,12.7,205361.28
VEH-09230,1,6542.99,4.3,28583.79,2,7063.15,5.0,32104.83
VEH-09231,2,128387.42,7.2,106134.13,3,152497.99,7.6,111852.17
VEH-09232,4,221444.11,14.6,40620.81,6,282013.45,18.8,54686.36
VEH-09233,1,75715.81,4.0,40755.24,1,81426.3,5.0,45030.54
VEH-09234,1,49119.16,3.0,33950.94,2,56607.08,3.5,41166.21
VEH-09235,2,72500.13,1.2,112643.63,3,86343.22,1.6,124972.11
VEH-09236,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09237,3,163123.44,3.4,119879.0,3,173907.31,4.3,139819.55
VEH-09238,2,105061.89,8.9,108881.11,3,120964.07,9.5,140848.04
VEH-09239,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09240,1,57121.32,2.1,8742.36,1,66460.85,2.3,11310.65
VEH-09241,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09242,4,166954.23,12.1,61660.36,5,189282.93,16.7,82825.04
VEH-09243,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09244,4,168746.14,8.4,180435.98,5,183824.83,11.2,227475.65
VEH-09245,2,112379.62,4.4,18457.73,2,143944.25,5.8,21768.18
VEH-09246,1,74815.41,1.3,19546.18,1,81689.89,1.5,24213.46
VEH-09247,1,49778.18,3.7,7224.19,1,62231.37,4.4,7844.38
VEH-09248,1,38960.03,4.7,48446.17,3,45829.85,6.0,60637.0
VEH-09249,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09250,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09251,2,143454.84,1.4,97745.19,3,180211.58,1.5,131890.55
VEH-09252,1,77383.05,3.9,54653.63,2,88420.17,4.6,62932.66
VEH-09253,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09254,3,122285.74,15.0,130447.31,4,152230.34,19.7,169354.82
VEH-09255,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09256,1,55341.36,3.9,14419.91,1,68917.15,5.2,19447.78
VEH-09257,2,121331.37,7.1,54147.15,4,134895.19,8.1,71493.86
VEH-09258,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09259,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09260,2,101123.94,1.3,48726.65,2,114789.58,1.7,64942.18
VEH-09261,1,50130.58,3.8,12000.84,2,52684.57,4.3,15911.31
VEH-09262,2,82311.1,4.1,95709.72,3,104019.23,5.5,103594.71
VEH-09263,1,65043.54,2.7,10855.46,2,71131.77,3.0,11796.13
VEH-09264,1,76080.63,2.9,16982.06,1,88571.74,3.5,19679.74
VEH-09265,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09266,1,6095.73,1.2,7198.28,3,7303.81,1.4,8088.83
VEH-09267,1,11584.18,4.4,13408.68,3,14034.23,5.4,15865.15
VEH-09268,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09269,3,197003.37,9.2,108835.19,5,245910.54,11.0,137955.67
VEH-09270,3,140431.17,7.1,31216.73,4,162247.54,9.4,36510.88
VEH-09271,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09272,2,48407.32,8.0,24090.72,2,53637.75,10.0,31524.59
VEH-09273,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-09274,1,15604.84,3.2,29357.42,3,17044.49,4.0,35625.56
VEH-09275,1,8889.65,2.1,38004.05,2,11448.47,2.6,50627.27
VEH-09276,1,16909.29,1.5,59601.51,3,20993.04,1.9,76421.43
VEH-09277,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09278,1,15427.76,2.5,11489.49,1,19859.81,3.4,14186.18
VEH-09279,1,71057.55,1.3,49428.43,3,84367.9,1.5,66323.17
VEH-09280,1,54244.98,2.3,38167.03,2,63805.15,2.6,48776.7
VEH-09281,1,10267.32,4.4,35291.28,1,12581.99,4.7,40150.39
VEH-09282,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09283,1,21294.31,4.6,23857.29,3,23327.85,6.3,26919.91
VEH-09284,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09285,2,126622.66,1.8,72820.94,2,164469.45,2.1,86399.52
VEH-09286,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-09287,2,14722.48,8.2,84166.42,4,17336.52,11.4,103148.21
VEH-09288,1,60830.58,4.4,46297.54,3,76476.56,5.6,62234.3
VEH-09289,2,87116.77,9.9,15549.16,3,92618.02,12.8,17516.23
VEH-09290,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-09291,2,56104.68,6.0,91325.92,4,58976.71,8.3,101326.82
