maintenance_id,vehicle_id,maintenance_date,maintenance_type,maintenance_code,cost_inr,downtime_days,description,now_maint_count,now_total_maint_cost,now_avg_parts_cost,now_avg_labor_cost,now_total_downtime_days,future_maint_count,future_total_maint_cost,future_avg_parts_cost,future_avg_labor_cost,future_total_downtime_days
MNT-010985,VEH-07627,2022-09-26,Emergency,OVH-002,300.0,0.8,Hydraulic system check,1,300.0,165.0,135.0,0.8,1,356.99,181.5,148.5,1.0
MNT-010986,VEH-07629,2024-02-05,Emergency,OVH-001,300.0,9.0,Brake pad replacement,1,300.0,165.0,135.0,9.0,1,349.25,181.5,148.5,10.7
MNT-010987,VEH-07630,2022-04-27,Inspection,CM-002,300.0,2.8,Suspension overhaul,2,600.0,165.0,135.0,8.8,2,666.8,181.5,148.5,13.7
MNT-010988,VEH-07630,2024-08-28,Overhaul,OVH-002,300.0,6.0,Suspension overhaul,2,600.0,165.0,135.0,8.8,2,667.74,181.5,148.5,13.7
MNT-010989,VEH-07631,2024-09-30,Inspection,CM-001,300.0,13.8,Annual safety inspection,1,300.0,165.0,135.0,13.8,1,408.3,181.5,148.5,19.4
MNT-010990,VEH-07632,2024-10-24,Corrective,EM-001,300.0,12.3,Coolant flush and refill,1,300.0,165.0,135.0,12.3,1,391.06,181.5,148.5,15.5
MNT-010991,VEH-07633,2023-09-07,Emergency,INS-001,300.0,12.5,Emergency breakdown repair,1,300.0,165.0,135.0,12.5,1,389.45,181.5,148.5,15.9
MNT-010992,VEH-07635,2022-12-18,Emergency,CM-001,300.0,1.3,Transmission fluid change,1,300.0,165.0,135.0,1.3,1,385.32,181.5,148.5,1.4
MNT-010993,VEH-07636,2024-04-26,Overhaul,INS-001,300.0,0.6,Brake pad replacement,1,300.0,165.0,135.0,0.6,1,406.43,181.5,148.5,0.8
MNT-010994,VEH-07637,2024-09-15,Inspection,PM-002,300.0,1.8,Chassis lubrication,2,600.0,165.0,135.0,9.0,3,746.45,181.5,148.5,10.8
MNT-010995,VEH-07637,2023-10-08,Overhaul,CM-001,300.0,7.2,AC servicing,2,600.0,165.0,135.0,9.0,3,816.67,181.5,148.5,10.8
MNT-010996,VEH-07639,2024-01-11,Inspection,CM-001,300.0,5.7,Tyre rotation and alignment,1,300.0,165.0,135.0,5.7,1,362.35,181.5,148.5,8.8
MNT-010997,VEH-07640,2024-05-12,Emergency,EM-001,300.0,9.4,Clutch adjustment,1,300.0,165.0,135.0,9.4,1,413.4,181.5,148.5,13.7
MNT-010998,VEH-07641,2024-08-05,Preventive,OVH-002,300.0,9.3,Battery check and replacement,1,300.0,165.0,135.0,9.3,1,392.88,181.5,148.5,14.7
MNT-010999,VEH-07643,2022-07-07,Corrective,PM-002,300.0,2.1,Brake pad replacement,2,600.0,165.0,135.0,4.7,3,706.29,181.5,148.5,5.6
MNT-011000,VEH-07643,2022-06-27,Corrective,PM-001,300.0,2.6,Clutch adjustment,2,600.0,165.0,135.0,4.7,3,761.54,181.5,148.5,5.6
MNT-011001,VEH-07644,2023-02-01,Emergency,OVH-002,300.0,13.9,Hydraulic system check,1,300.0,165.0,135.0,13.9,1,377.97,181.5,148.5,19.2
MNT-011002,VEH-07645,2023-08-25,Emergency,PM-001,300.0,10.7,Engine oil and filter replacement,1,300.0,165.0,135.0,10.7,1,342.41,181.5,148.5,15.3
MNT-011003,VEH-07647,2023-01-01,Preventive,OVH-002,300.0,7.0,Brake pad replacement,2,600.0,165.0,135.0,19.9,3,766.42,181.5,148.5,25.1
MNT-011004,VEH-07647,2024-07-25,Emergency,EM-001,300.0,12.9,Coolant flush and refill,2,600.0,165.0,135.0,19.9,3,716.66,181.5,148.5,25.1
MNT-011005,VEH-07648,2024-08-28,Inspection,EM-001,300.0,1.5,Annual safety inspection,2,600.0,165.0,135.0,14.0,3,669.42,181.5,148.5,16.4
MNT-011006,VEH-07648,2023-01-05,Corrective,CM-002,300.0,12.5,Suspension overhaul,2,600.0,165.0,135.0,14.0,3,830.76,181.5,148.5,16.4
MNT-011007,VEH-07649,2022-09-03,Overhaul,CM-001,300.0,12.1,Chassis lubrication,1,300.0,165.0,135.0,12.1,1,387.73,181.5,148.5,17.4
MNT-011008,VEH-07650,2024-07-11,Preventive,EM-001,300.0,9.2,AC servicing,1,300.0,165.0,135.0,9.2,1,408.92,181.5,148.5,11.7
MNT-011009,VEH-07651,2024-12-15,Overhaul,OVH-002,300.0,7.4,Air filter replacement,1,300.0,165.0,135.0,7.4,1,390.85,181.5,148.5,11.6
MNT-011010,VEH-07652,2022-08-04,Overhaul,OVH-001,300.0,13.9,Tyre rotation and alignment,1,300.0,165.0,135.0,13.9,1,362.13,181.5,148.5,19.8
MNT-011011,VEH-07653,2024-03-29,Overhaul,OVH-002,300.0,13.2,Fuel system cleaning,3,900.0,165.0,135.0,32.2,4,1128.43,181.5,148.5,43.8
MNT-011012,VEH-07653,2022-08-31,Preventive,EM-001,300.0,7.7,Transmission fluid change,3,900.0,165.0,135.0,32.2,4,1172.45,181.5,148.5,43.8
MNT-011013,VEH-07653,2024-06-25,Emergency,EM-001,300.0,11.3,Tyre rotation and alignment,3,900.0,165.0,135.0,32.2,4,1249.27,181.5,148.5,43.8
MNT-011014,VEH-07655,2024-04-11,Preventive,OVH-002,300.0,11.7,Engine oil and filter replacement,2,600.0,165.0,135.0,25.8,3,705.66,181.5,148.5,30.7
MNT-011015,VEH-07655,2023-01-02,Inspection,OVH-001,300.0,14.1,Hydraulic system check,2,600.0,165.0,135.0,25.8,3,817.5,181.5,148.5,30.7
MNT-011016,VEH-07656,2022-01-31,Overhaul,PM-001,300.0,11.8,Radiator flush,1,300.0,165.0,135.0,11.8,1,413.17,181.5,148.5,15.0
MNT-011017,VEH-07657,2024-09-25,Corrective,PM-001,300.0,2.6,Tyre rotation and alignment,1,300.0,165.0,135.0,2.6,1,390.34,181.5,148.5,3.5
MNT-011018,VEH-07658,2022-07-24,Corrective,EM-001,300.0,11.1,Suspension overhaul,1,300.0,165.0,135.0,11.1,1,413.81,181.5,148.5,17.3
MNT-011019,VEH-07659,2024-09-18,Emergency,OVH-001,300.0,12.5,Air filter replacement,1,300.0,165.0,135.0,12.5,1,365.81,181.5,148.5,16.6
MNT-011020,VEH-07661,2023-10-16,Emergency,CM-001,300.0,9.3,Air filter replacement,1,300.0,165.0,135.0,9.3,1,415.77,181.5,148.5,12.7
MNT-011021,VEH-07663,2024-02-13,Inspection,EM-001,300.0,12.4,Emergency breakdown repair,1,300.0,165.0,135.0,12.4,1,393.25,181.5,148.5,16.7
MNT-011022,VEH-07664,2022-03-16,Inspection,CM-002,300.0,7.9,Tyre rotation and alignment,3,900.0,165.0,135.0,23.0,4,1001.34,181.5,148.5,29.6
MNT-011023,VEH-07664,2023-09-20,Emergency,CM-001,300.0,2.8,Engine oil and filter replacement,3,900.0,165.0,135.0,23.0,4,1234.86,181.5,148.5,29.6
MNT-011024,VEH-07664,2022-03-18,Preventive,OVH-001,300.0,12.3,Electrical wiring inspection,3,900.0,165.0,135.0,23.0,4,1120.81,181.5,148.5,29.6
MNT-011025,VEH-07665,2023-03-06,Inspection,PM-002,300.0,5.2,Chassis lubrication,1,300.0,165.0,135.0,5.2,1,371.43,181.5,148.5,7.8
MNT-011026,VEH-07666,2023-10-23,Overhaul,CM-001,300.0,6.7,Suspension overhaul,1,300.0,165.0,135.0,6.7,1,380.98,181.5,148.5,10.2
MNT-011027,VEH-07667,2023-03-03,Overhaul,PM-002,300.0,5.3,Coolant flush and refill,1,300.0,165.0,135.0,5.3,1,343.44,181.5,148.5,7.4
MNT-011028,VEH-07668,2023-06-04,Inspection,CM-001,300.0,6.9,Brake pad replacement,3,900.0,165.0,135.0,26.3,4,1116.67,181.5,148.5,36.2
MNT-011029,VEH-07668,2023-01-16,Preventive,OVH-002,300.0,7.0,Coolant flush and refill,3,900.0,165.0,135.0,26.3,4,1214.4,181.5,148.5,36.2
MNT-011030,VEH-07668,2023-11-10,Corrective,CM-002,300.0,12.4,Annual safety inspection,3,900.0,165.0,135.0,26.3,4,994.18,181.5,148.5,36.2
MNT-011031,VEH-07669,2024-07-13,Overhaul,PM-002,300.0,0.7,Transmission fluid change,1,300.0,165.0,135.0,0.7,1,354.56,181.5,148.5,1.0
MNT-011032,VEH-07670,2022-09-29,Preventive,OVH-001,300.0,7.9,Transmission fluid change,2,600.0,165.0,135.0,17.4,2,660.44,181.5,148.5,23.9
MNT-011033,VEH-07670,2024-01-15,Preventive,OVH-002,300.0,9.5,Fuel system cleaning,2,600.0,165.0,135.0,17.4,2,734.83,181.5,148.5,23.9
MNT-011034,VEH-07671,2024-01-28,Emergency,CM-001,300.0,11.2,Clutch adjustment,2,600.0,165.0,135.0,20.3,2,791.1,181.5,148.5,23.7
MNT-011035,VEH-07671,2022-01-20,Emergency,PM-002,300.0,9.1,Coolant flush and refill,2,600.0,165.0,135.0,20.3,2,803.78,181.5,148.5,23.7
MNT-011036,VEH-07672,2023-03-31,Inspection,PM-002,300.0,11.4,Suspension overhaul,1,300.0,165.0,135.0,11.4,1,415.07,181.5,148.5,17.0
MNT-011037,VEH-07673,2023-05-10,Emergency,CM-001,300.0,12.6,Tyre rotation and alignment,2,600.0,165.0,135.0,20.8,3,769.53,181.5,148.5,28.1
MNT-011038,VEH-07673,2022-10-31,Emergency,CM-002,300.0,8.2,Clutch adjustment,2,600.0,165.0,135.0,20.8,3,705.83,181.5,148.5,28.1
MNT-011039,VEH-07674,2023-07-03,Corrective,CM-002,300.0,4.4,Radiator flush,1,300.0,165.0,135.0,4.4,1,413.17,181.5,148.5,6.6
MNT-011040,VEH-07675,2023-03-24,Overhaul,CM-001,300.0,1.3,Annual safety inspection,2,600.0,165.0,135.0,14.0,3,799.56,181.5,148.5,19.5
MNT-011041,VEH-07675,2024-09-06,Preventive,CM-002,300.0,12.7,Fuel system cleaning,2,600.0,165.0,135.0,14.0,3,763.4,181.5,148.5,19.5
MNT-011042,VEH-07676,2022-01-13,Inspection,CM-002,300.0,5.9,Chassis lubrication,3,900.0,165.0,135.0,23.0,4,1177.82,181.5,148.5,30.2
MNT-011043,VEH-07676,2023-09-29,Preventive,EM-001,300.0,10.5,AC servicing,3,900.0,165.0,135.0,23.0,4,1239.57,181.5,148.5,30.2
MNT-011044,VEH-07676,2022-04-18,Corrective,OVH-001,300.0,6.6,Radiator flush,3,900.0,165.0,135.0,23.0,4,1182.35,181.5,148.5,30.2
MNT-011045,VEH-07677,2022-06-29,Corrective,PM-002,300.0,14.3,Chassis lubrication,3,900.0,165.0,135.0,35.400000000000006,4,1089.46,181.5,148.5,49.6
MNT-011046,VEH-07677,2023-07-11,Preventive,OVH-002,300.0,7.7,Brake pad replacement,3,900.0,165.0,135.0,35.400000000000006,4,1182.52,181.5,148.5,49.6
MNT-011047,VEH-07677,2023-08-22,Overhaul,PM-001,300.0,13.4,Transmission fluid change,3,900.0,165.0,135.0,35.400000000000006,4,1000.88,181.5,148.5,49.6
MNT-011048,VEH-07679,2023-09-18,Corrective,CM-002,300.0,12.4,Air filter replacement,1,300.0,165.0,135.0,12.4,1,364.78,181.5,148.5,16.5
MNT-011049,VEH-07680,2022-01-04,Inspection,CM-002,300.0,14.2,Radiator flush,1,300.0,165.0,135.0,14.2,1,366.57,181.5,148.5,21.0
MNT-011050,VEH-07681,2023-05-03,Inspection,OVH-001,300.0,14.0,Coolant flush and refill,2,600.0,165.0,135.0,27.2,2,690.03,181.5,148.5,41.3
MNT-011051,VEH-07681,2023-08-06,Preventive,OVH-001,300.0,13.2,Chassis lubrication,2,600.0,165.0,135.0,27.2,2,664.16,181.5,148.5,41.3
MNT-011052,VEH-07682,2023-04-20,Emergency,OVH-001,300.0,1.5,Annual safety inspection,2,600.0,165.0,135.0,15.2,3,684.01,181.5,148.5,20.1
MNT-011053,VEH-07682,2023-08-11,Overhaul,INS-001,300.0,13.7,Air filter replacement,2,600.0,165.0,135.0,15.2,3,777.83,181.5,148.5,20.1
MNT-011054,VEH-07683,2024-08-02,Overhaul,OVH-002,300.0,4.9,AC servicing,1,300.0,165.0,135.0,4.9,1,402.21,181.5,148.5,7.7
MNT-011055,VEH-07684,2023-04-18,Preventive,CM-001,300.0,7.6,Radiator flush,1,300.0,165.0,135.0,7.6,1,418.94,181.5,148.5,9.9
MNT-011056,VEH-07686,2024-02-19,Preventive,PM-001,300.0,9.5,Annual safety inspection,3,900.0,165.0,135.0,22.2,4,1083.52,181.5,148.5,26.0
MNT-011057,VEH-07686,2024-03-21,Corrective,CM-001,300.0,5.0,Tyre rotation and alignment,3,900.0,165.0,135.0,22.2,4,1151.83,181.5,148.5,26.0
MNT-011058,VEH-07686,2022-08-04,Preventive,CM-001,300.0,7.7,Suspension overhaul,3,900.0,165.0,135.0,22.2,4,1243.03,181.5,148.5,26.0
MNT-011059,VEH-07687,2023-01-21,Inspection,CM-002,300.0,11.8,Hydraulic system check,2,600.0,165.0,135.0,18.6,3,690.07,181.5,148.5,20.6
MNT-011060,VEH-07687,2023-10-30,Preventive,CM-001,300.0,6.8,Coolant flush and refill,2,600.0,165.0,135.0,18.6,3,789.18,181.5,148.5,20.6
MNT-011061,VEH-07688,2023-02-17,Overhaul,CM-001,300.0,8.2,Fuel system cleaning,1,300.0,165.0,135.0,8.2,1,397.95,181.5,148.5,13.1
MNT-011062,VEH-07690,2024-05-01,Overhaul,OVH-001,300.0,6.0,Tyre rotation and alignment,3,900.0,165.0,135.0,22.7,4,1014.02,181.5,148.5,27.1
MNT-011063,VEH-07690,2023-09-04,Overhaul,CM-002,300.0,5.0,Annual safety inspection,3,900.0,165.0,135.0,22.7,4,1222.54,181.5,148.5,27.1
MNT-011064,VEH-07690,2024-12-02,Overhaul,OVH-002,300.0,11.7,AC servicing,3,900.0,165.0,135.0,22.7,4,1209.54,181.5,148.5,27.1
MNT-011065,VEH-07691,2024-11-03,Preventive,CM-001,300.0,5.9,Annual safety inspection,1,300.0,165.0,135.0,5.9,1,333.01,181.5,148.5,9.1
MNT-011066,VEH-07692,2024-05-03,Preventive,CM-001,300.0,1.9,Coolant flush and refill,1,300.0,165.0,135.0,1.9,1,338.2,181.5,148.5,2.7
MNT-011067,VEH-07693,2023-09-24,Inspection,PM-001,300.0,9.2,Air filter replacement,3,900.0,165.0,135.0,34.0,4,1003.26,181.5,148.5,51.8
MNT-011068,VEH-07693,2024-12-31,Preventive,OVH-001,300.0,14.2,Tyre rotation and alignment,3,900.0,165.0,135.0,34.0,4,1080.38,181.5,148.5,51.8
MNT-011069,VEH-07693,2024-09-24,Emergency,PM-001,300.0,10.6,Battery check and replacement,3,900.0,165.0,135.0,34.0,4,1127.51,181.5,148.5,51.8
MNT-011070,VEH-07694,2023-03-25,Preventive,CM-001,300.0,7.5,Chassis lubrication,2,600.0,165.0,135.0,19.6,3,755.82,181.5,148.5,22.6
MNT-011071,VEH-07694,2023-04-09,Corrective,CM-001,300.0,12.1,Emergency breakdown repair,2,600.0,165.0,135.0,19.6,3,708.18,181.5,148.5,22.6
MNT-011072,VEH-07695,2022-06-27,Emergency,OVH-001,300.0,10.5,Brake pad replacement,1,300.0,165.0,135.0,10.5,1,412.04,181.5,148.5,16.5
MNT-011073,VEH-07696,2023-01-29,Preventive,CM-001,300.0,11.6,Tyre rotation and alignment,1,300.0,165.0,135.0,11.6,1,363.14,181.5,148.5,15.7
MNT-011074,VEH-07697,2023-05-25,Corrective,PM-002,300.0,7.7,Suspension overhaul,1,300.0,165.0,135.0,7.7,1,334.1,181.5,148.5,10.1
MNT-011075,VEH-07699,2022-12-06,Emergency,CM-001,300.0,4.9,Hydraulic system check,1,300.0,165.0,135.0,4.9,1,357.02,181.5,148.5,6.8
MNT-011076,VEH-07701,2024-05-24,Corrective,CM-001,300.0,2.6,Transmission fluid change,3,900.0,165.0,135.0,17.6,3,1133.4,181.5,148.5,21.8
MNT-011077,VEH-07701,2022-05-26,Inspection,PM-001,300.0,14.4,Brake pad replacement,3,900.0,165.0,135.0,17.6,3,1100.22,181.5,148.5,21.8
MNT-011078,VEH-07701,2024-06-24,Emergency,OVH-002,300.0,0.6,Annual safety inspection,3,900.0,165.0,135.0,17.6,3,1063.94,181.5,148.5,21.8
MNT-011079,VEH-07702,2023-07-10,Preventive,CM-001,300.0,4.4,Chassis lubrication,3,900.0,165.0,135.0,24.8,4,1025.46,181.5,148.5,28.4
MNT-011080,VEH-07702,2024-06-17,Overhaul,OVH-002,300.0,11.2,Hydraulic system check,3,900.0,165.0,135.0,24.8,4,1211.17,181.5,148.5,28.4
MNT-011081,VEH-07702,2022-10-21,Inspection,OVH-001,300.0,9.2,Battery check and replacement,3,900.0,165.0,135.0,24.8,4,1258.96,181.5,148.5,28.4
MNT-011082,VEH-07703,2024-04-28,Overhaul,OVH-001,300.0,8.4,Fuel system cleaning,2,600.0,165.0,135.0,10.2,3,719.32,181.5,148.5,15.9
MNT-011083,VEH-07703,2024-08-16,Inspection,CM-001,300.0,1.8,Emergency breakdown repair,2,600.0,165.0,135.0,10.2,3,728.69,181.5,148.5,15.9
MNT-011084,VEH-07704,2022-06-11,Preventive,INS-001,300.0,11.9,Radiator flush,1,300.0,165.0,135.0,11.9,1,385.62,181.5,148.5,16.4
MNT-011085,VEH-07705,2023-01-20,Corrective,PM-001,300.0,6.9,Emergency breakdown repair,2,600.0,165.0,135.0,11.1,3,789.32,181.5,148.5,13.2
MNT-011086,VEH-07705,2023-03-25,Overhaul,INS-001,300.0,4.2,Suspension overhaul,2,600.0,165.0,135.0,11.1,3,730.57,181.5,148.5,13.2
MNT-011087,VEH-07706,2023-12-29,Inspection,CM-001,300.0,12.8,Fuel system cleaning,1,300.0,165.0,135.0,12.8,1,411.44,181.5,148.5,17.4
MNT-011088,VEH-07707,2022-11-19,Inspection,OVH-002,300.0,2.3,Suspension overhaul,3,900.0,165.0,135.0,14.1,4,1141.2,181.5,148.5,16.7
MNT-011089,VEH-07707,2023-10-04,Preventive,OVH-001,300.0,7.3,Annual safety inspection,3,900.0,165.0,135.0,14.1,4,1111.61,181.5,148.5,16.7
MNT-011090,VEH-07707,2022-03-24,Preventive,PM-002,300.0,4.5,Fuel system cleaning,3,900.0,165.0,135.0,14.1,4,1164.6,181.5,148.5,16.7
MNT-011091,VEH-07708,2024-01-03,Inspection,EM-001,300.0,14.9,Brake pad replacement,2,600.0,165.0,135.0,21.6,3,831.5,181.5,148.5,24.6
MNT-011092,VEH-07708,2023-04-04,Emergency,OVH-001,300.0,6.7,Tyre rotation and alignment,2,600.0,165.0,135.0,21.6,3,803.02,181.5,148.5,24.6
MNT-011093,VEH-07709,2023-12-10,Inspection,EM-001,300.0,5.1,Annual safety inspection,2,600.0,165.0,135.0,8.2,3,667.2,181.5,148.5,9.2
MNT-011094,VEH-07709,2023-03-10,Emergency,CM-001,300.0,3.1,AC servicing,2,600.0,165.0,135.0,8.2,3,719.82,181.5,148.5,9.2
MNT-011095,VEH-07711,2024-03-12,Preventive,PM-002,300.0,11.6,Battery check and replacement,3,900.0,165.0,135.0,31.8,4,1117.05,181.5,148.5,46.7
MNT-011096,VEH-07711,2023-05-31,Corrective,PM-001,300.0,11.7,Brake pad replacement,3,900.0,165.0,135.0,31.8,4,1074.92,181.5,148.5,46.7
MNT-011097,VEH-07711,2022-12-22,Preventive,OVH-001,300.0,8.5,Clutch adjustment,3,900.0,165.0,135.0,31.8,4,1179.05,181.5,148.5,46.7
MNT-011098,VEH-07713,2022-09-02,Corrective,EM-001,300.0,10.3,Battery check and replacement,2,600.0,165.0,135.0,21.6,3,808.73,181.5,148.5,27.9
MNT-011099,VEH-07713,2023-05-17,Inspection,CM-002,300.0,11.3,Coolant flush and refill,2,600.0,165.0,135.0,21.6,3,791.64,181.5,148.5,27.9
MNT-011100,VEH-07714,2023-05-28,Preventive,PM-001,300.0,4.8,Hydraulic system check,1,300.0,165.0,135.0,4.8,1,419.04,181.5,148.5,6.8
MNT-011101,VEH-07715,2022-11-14,Emergency,PM-001,300.0,1.0,Fuel system cleaning,2,600.0,165.0,135.0,2.2,2,709.06,181.5,148.5,3.5
MNT-011102,VEH-07715,2022-06-26,Preventive,CM-002,300.0,1.2,Tyre rotation and alignment,2,600.0,165.0,135.0,2.2,2,817.5,181.5,148.5,3.5
MNT-011103,VEH-07716,2022-06-12,Corrective,OVH-002,300.0,14.7,Coolant flush and refill,3,900.0,165.0,135.0,30.1,4,1196.99,181.5,148.5,33.2
MNT-011104,VEH-07716,2023-07-30,Preventive,OVH-002,300.0,14.1,Clutch adjustment,3,900.0,165.0,135.0,30.1,4,1087.79,181.5,148.5,33.2
MNT-011105,VEH-07716,2023-10-12,Emergency,INS-001,300.0,1.3,Engine oil and filter replacement,3,900.0,165.0,135.0,30.1,4,1188.21,181.5,148.5,33.2
MNT-011106,VEH-07717,2022-09-16,Preventive,PM-002,300.0,10.2,Fuel system cleaning,1,300.0,165.0,135.0,10.2,1,339.37,181.5,148.5,13.9
MNT-011107,VEH-07718,2022-03-25,Inspection,PM-002,300.0,3.1,Air filter replacement,3,900.0,165.0,135.0,10.3,4,1203.12,181.5,148.5,12.3
MNT-011108,VEH-07718,2023-05-22,Corrective,OVH-002,300.0,3.2,Fuel system cleaning,3,900.0,165.0,135.0,10.3,4,1133.73,181.5,148.5,12.3
MNT-011109,VEH-07718,2024-11-16,Inspection,INS-001,300.0,4.0,Suspension overhaul,3,900.0,165.0,135.0,10.3,4,1068.92,181.5,148.5,12.3
MNT-011110,VEH-07719,2023-12-04,Overhaul,OVH-002,300.0,7.0,Clutch adjustment,1,300.0,165.0,135.0,7.0,1,389.02,181.5,148.5,10.4
MNT-011111,VEH-07720,2023-05-13,Corrective,CM-002,300.0,6.8,Electrical wiring inspection,3,900.0,165.0,135.0,24.4,4,1163.24,181.5,148.5,32.4
MNT-011112,VEH-07720,2022-12-19,Overhaul,OVH-002,300.0,4.3,Coolant flush and refill,3,900.0,165.0,135.0,24.4,4,1046.56,181.5,148.5,32.4
MNT-011113,VEH-07720,2022-11-14,Emergency,EM-001,300.0,13.3,Emergency breakdown repair,3,900.0,165.0,135.0,24.4,4,998.21,181.5,148.5,32.4
MNT-011114,VEH-07721,2023-12-19,Corrective,OVH-001,300.0,7.3,Hydraulic system check,1,300.0,165.0,135.0,7.3,1,369.03,181.5,148.5,9.0
MNT-011115,VEH-07722,2024-04-25,Corrective,PM-002,300.0,2.6,Annual safety inspection,1,300.0,165.0,135.0,2.6,1,381.26,181.5,148.5,4.0
MNT-011116,VEH-07723,2023-04-12,Emergency,PM-002,300.0,12.2,Brake pad replacement,1,300.0,165.0,135.0,12.2,1,408.89,181.5,148.5,18.5
MNT-011117,VEH-07724,2022-11-03,Emergency,OVH-002,300.0,6.4,Engine oil and filter replacement,1,300.0,165.0,135.0,6.4,1,413.54,181.5,148.5,9.2
MNT-011118,VEH-07725,2024-08-18,Inspection,PM-001,300.0,1.5,Annual safety inspection,2,600.0,165.0,135.0,15.1,3,755.18,181.5,148.5,18.7
MNT-011119,VEH-07725,2023-06-16,Emergency,INS-001,300.0,13.6,Fuel system cleaning,2,600.0,165.0,135.0,15.1,3,795.68,181.5,148.5,18.7
MNT-011120,VEH-07726,2022-10-15,Corrective,EM-001,300.0,11.6,Hydraulic system check,1,300.0,165.0,135.0,11.6,1,369.54,181.5,148.5,16.7
MNT-011121,VEH-07727,2022-09-09,Overhaul,EM-001,300.0,10.2,Emergency breakdown repair,2,600.0,165.0,135.0,11.5,2,794.29,181.5,148.5,16.6
MNT-011122,VEH-07727,2023-10-27,Emergency,CM-002,300.0,1.3,Clutch adjustment,2,600.0,165.0,135.0,11.5,2,696.86,181.5,148.5,16.6
MNT-011123,VEH-07728,2024-10-11,Overhaul,CM-002,300.0,7.5,Clutch adjustment,3,900.0,165.0,135.0,23.4,4,1090.19,181.5,148.5,34.1
MNT-011124,VEH-07728,2022-02-04,Inspection,OVH-001,300.0,14.7,Emergency breakdown repair,3,900.0,165.0,135.0,23.4,4,1161.24,181.5,148.5,34.1
MNT-011125,VEH-07728,2022-09-15,Overhaul,OVH-001,300.0,1.2,Transmission fluid change,3,900.0,165.0,135.0,23.4,4,994.9,181.5,148.5,34.1
MNT-011126,VEH-07729,2023-10-22,Corrective,PM-001,300.0,4.4,Tyre rotation and alignment,1,300.0,165.0,135.0,4.4,1,395.02,181.5,148.5,6.2
MNT-011127,VEH-07730,2024-02-13,Inspection,PM-001,300.0,4.3,Coolant flush and refill,2,600.0,165.0,135.0,18.1,3,810.4,181.5,148.5,23.6
MNT-011128,VEH-07730,2022-12-07,Corrective,EM-001,300.0,13.8,Clutch adjustment,2,600.0,165.0,135.0,18.1,3,731.85,181.5,148.5,23.6
MNT-011129,VEH-07731,2024-06-09,Inspection,PM-001,300.0,12.4,Air filter replacement,1,300.0,165.0,135.0,12.4,1,370.31,181.5,148.5,15.3
MNT-011130,VEH-07732,2023-06-02,Preventive,OVH-001,300.0,2.8,Chassis lubrication,2,600.0,165.0,135.0,3.4,3,813.23,181.5,148.5,4.9
MNT-011131,VEH-07732,2024-05-20,Inspection,CM-002,300.0,0.6,AC servicing,2,600.0,165.0,135.0,3.4,3,799.62,181.5,148.5,4.9
MNT-011132,VEH-07733,2022-08-01,Corrective,OVH-002,300.0,10.5,Chassis lubrication,1,300.0,165.0,135.0,10.5,1,355.93,181.5,148.5,14.8
MNT-011133,VEH-07734,2022-04-08,Inspection,OVH-002,300.0,6.9,Radiator flush,2,600.0,165.0,135.0,16.6,3,718.32,181.5,148.5,21.8
MNT-011134,VEH-07734,2023-05-09,Preventive,CM-002,300.0,9.7,Coolant flush and refill,2,600.0,165.0,135.0,16.6,3,782.2,181.5,148.5,21.8
MNT-011135,VEH-07735,2024-09-28,Overhaul,INS-001,300.0,2.7,Clutch adjustment,2,600.0,165.0,135.0,10.5,2,761.38,181.5,148.5,15.3
MNT-011136,VEH-07735,2023-06-26,Overhaul,CM-002,300.0,7.8,Clutch adjustment,2,600.0,165.0,135.0,10.5,2,689.2,181.5,148.5,15.3
MNT-011137,VEH-07736,2022-09-13,Preventive,CM-002,300.0,5.2,Hydraulic system check,1,300.0,165.0,135.0,5.2,1,357.89,181.5,148.5,6.0
MNT-011138,VEH-07737,2023-08-11,Preventive,INS-001,300.0,10.0,Tyre rotation and alignment,3,900.0,165.0,135.0,32.8,4,1233.0,181.5,148.5,44.3
MNT-011139,VEH-07737,2024-04-03,Corrective,INS-001,300.0,15.0,Brake pad replacement,3,900.0,165.0,135.0,32.8,4,1175.81,181.5,148.5,44.3
MNT-011140,VEH-07737,2024-11-14,Preventive,OVH-002,300.0,7.8,Annual safety inspection,3,900.0,165.0,135.0,32.8,4,1256.21,181.5,148.5,44.3
MNT-011141,VEH-07738,2024-09-04,Corrective,OVH-002,300.0,6.8,Radiator flush,1,300.0,165.0,135.0,6.8,1,399.03,181.5,148.5,8.9
MNT-011142,VEH-07739,2022-08-04,Preventive,PM-001,300.0,5.6,AC servicing,1,300.0,165.0,135.0,5.6,1,414.78,181.5,148.5,7.6
MNT-011143,VEH-07740,2024-01-01,Overhaul,CM-002,300.0,9.4,Suspension overhaul,1,300.0,165.0,135.0,9.4,1,349.46,181.5,148.5,14.6
MNT-011144,VEH-07741,2022-10-01,Emergency,PM-001,300.0,13.8,Clutch adjustment,1,300.0,165.0,135.0,13.8,1,399.43,181.5,148.5,21.7
MNT-011145,VEH-07742,2023-02-01,Preventive,PM-001,300.0,1.0,Air filter replacement,1,300.0,165.0,135.0,1.0,1,331.82,181.5,148.5,1.5
MNT-011146,VEH-07743,2023-05-13,Corrective,PM-002,300.0,6.2,Radiator flush,1,300.0,165.0,135.0,6.2,1,390.37,181.5,148.5,7.9
