vehicle_id,vehicle_type,make,model_name,model_year,department,fuel_type,purchase_price_inr,odometer_km,vehicle_age_yrs,status_now,status_future,fleet_degradation_now,fleet_degradation_future
VEH-08758,Defence Truck,Tata,LPTA 713 TC,2012,DEFENCE,Petrol,3840000,40908,12,Active,Active,0.2806,0.3513
VEH-08771,Water Cannon,Ashok Leyland,Boss Defence,2018,DEFENCE,CNG,5241000,26545,6,In Service,In Service,0.1719,0.2742
VEH-08772,Armoured SUV,Mahindra,Armado,2014,DEFENCE,Diesel,4700000,63871,10,In Service,In Service,0.3069,0.4046
VEH-08778,Water Cannon,Ashok Leyland,Boss Defence,2013,DEFENCE,Petrol,2185000,75288,11,Active,Active,0.4374,0.4893
VEH-08780,Command Vehicle,Toyota,Land Cruiser 79,2023,DEFENCE,Diesel,1202000,67935,1,In Service,Under Maintenance,0.3403,0.4343
VEH-08783,Defence Truck,Tata,LPTA 713 TC,2022,DEFENCE,Diesel,2871000,50805,2,In Service,In Service,0.2118,0.2931
VEH-08802,Water Cannon,Ashok Leyland,Boss Defence,2015,DEFENCE,Petrol,3253000,43829,9,Under Maintenance,Under Maintenance,0.3064,0.4146
VEH-08814,Command Vehicle,Toyota,Land Cruiser 79,2015,DEFENCE,Diesel,917000,66456,9,Under Maintenance,Under Maintenance,0.3755,0.4269
VEH-08818,Water Cannon,Ashok Leyland,Boss Defence,2016,DEFENCE,Diesel,4873000,114711,8,Under Maintenance,Under Maintenance,0.6046,0.681
VEH-08820,Defence Truck,Tata,LPTA 713 TC,2015,DEFENCE,Diesel,2421000,33473,9,In Service,In Service,0.2245,0.2682
VEH-08826,Defence Truck,Tata,LPTA 713 TC,2014,DEFENCE,Electric,1832000,107474,10,In Service,In Service,0.6044,0.7125
VEH-08828,Command Vehicle,Toyota,Land Cruiser 79,2020,DEFENCE,Diesel,4597000,50285,4,Active,Active,0.2714,0.3548
VEH-08830,Water Cannon,Ashok Leyland,Boss Defence,2022,DEFENCE,Diesel,4661000,109830,2,Active,In Service,0.517,0.5945
VEH-08831,Defence Truck,Tata,LPTA 713 TC,2023,DEFENCE,Diesel,3486000,58988,1,Under Maintenance,Under Maintenance,0.3276,0.4375
VEH-08843,Command Vehicle,Toyota,Land Cruiser 79,2020,DEFENCE,CNG,5608000,19652,4,In Service,In Service,0.1378,0.2365
VEH-08870,Water Cannon,Ashok Leyland,Boss Defence,2013,DEFENCE,Diesel,5366000,99953,11,Active,Active,0.4917,0.5525
VEH-08878,Water Cannon,Ashok Leyland,Boss Defence,2023,DEFENCE,Diesel,5262000,69841,1,In Service,In Service,0.3479,0.398
VEH-08884,Command Vehicle,Toyota,Land Cruiser 79,2016,DEFENCE,Diesel,2939000,50684,8,Active,Active,0.2258,0.2623
VEH-08889,Water Cannon,Ashok Leyland,Boss Defence,2012,DEFENCE,Petrol,5798000,117362,12,Under Maintenance,Under Maintenance,0.6713,0.7152
VEH-08891,Water Cannon,Ashok Leyland,Boss Defence,2013,DEFENCE,Electric,1184000,57658,11,Active,In Service,0.2979,0.3321
VEH-08897,Defence Truck,Tata,LPTA 713 TC,2021,DEFENCE,Diesel,5354000,43891,3,In Service,In Service,0.213,0.3237
VEH-08901,Defence Truck,Tata,LPTA 713 TC,2021,DEFENCE,Petrol,4875000,108614,3,Active,Active,0.6269,0.7116
VEH-08932,Defence Truck,Tata,LPTA 713 TC,2014,DEFENCE,Diesel,5821000,153577,10,In Service,In Service,0.78,0.8674
VEH-08940,Command Vehicle,Toyota,Land Cruiser 79,2018,DEFENCE,Diesel,5533000,35444,6,Active,In Service,0.1386,0.1804
VEH-08945,Armoured SUV,Mahindra,Armado,2013,DEFENCE,Diesel,5871000,100352,11,In Service,In Service,0.6132,0.6824
VEH-08949,Water Cannon,Ashok Leyland,Boss Defence,2015,DEFENCE,Diesel,2693000,75905,9,Active,Active,0.442,0.5233
VEH-08951,Command Vehicle,Toyota,Land Cruiser 79,2014,DEFENCE,CNG,1023000,46817,10,Active,In Service,0.2689,0.3836
VEH-08955,Armoured SUV,Mahindra,Armado,2017,DEFENCE,Petrol,806000,52884,7,Active,In Service,0.3671,0.4175
VEH-08956,Armoured SUV,Mahindra,Armado,2012,DEFENCE,Diesel,4234000,103066,12,Under Maintenance,Under Maintenance,0.5539,0.6246
VEH-08961,Command Vehicle,Toyota,Land Cruiser 79,2018,DEFENCE,Petrol,3001000,77371,6,Active,Active,0.4536,0.5216
VEH-08973,Armoured SUV,Mahindra,Armado,2017,DEFENCE,Diesel,4630000,95933,7,In Service,In Service,0.5212,0.6022
VEH-08977,Defence Truck,Tata,LPTA 713 TC,2019,DEFENCE,Diesel,4242000,44134,5,In Service,Under Maintenance,0.2464,0.2895
VEH-08980,Command Vehicle,Toyota,Land Cruiser 79,2018,DEFENCE,CNG,5104000,134326,6,Under Maintenance,Under Maintenance,0.7152,0.7984
VEH-08991,Water Cannon,Ashok Leyland,Boss Defence,2023,DEFENCE,Diesel,1326000,24489,1,Active,Active,0.161,0.2719
VEH-08993,Defence Truck,Tata,LPTA 713 TC,2013,DEFENCE,Petrol,2562000,78861,11,In Service,In Service,0.3787,0.4499
VEH-08995,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Diesel,1073000,62848,4,In Service,In Service,0.3925,0.4752
VEH-09006,Armoured SUV,Mahindra,Armado,2018,DEFENCE,Diesel,1428000,69354,6,Under Maintenance,Under Maintenance,0.3085,0.4132
VEH-09007,Defence Truck,Tata,LPTA 713 TC,2015,DEFENCE,Electric,5754000,92264,9,Active,Active,0.5132,0.6061
VEH-09011,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Petrol,1789000,47311,4,Active,Active,0.2612,0.3233
VEH-09012,Command Vehicle,Toyota,Land Cruiser 79,2013,DEFENCE,Petrol,856000,67439,11,Under Maintenance,Under Maintenance,0.322,0.4142
VEH-09015,Armoured SUV,Mahindra,Armado,2012,DEFENCE,Diesel,4230000,32050,12,Active,Active,0.2063,0.2935
VEH-09021,Water Cannon,Ashok Leyland,Boss Defence,2022,DEFENCE,Diesel,4146000,111165,2,In Service,In Service,0.5455,0.604
VEH-09024,Armoured SUV,Mahindra,Armado,2023,DEFENCE,Diesel,1526000,34810,1,In Service,In Service,0.1824,0.2672
VEH-09031,Water Cannon,Ashok Leyland,Boss Defence,2021,DEFENCE,CNG,5098000,83599,3,Active,In Service,0.5049,0.541
VEH-09033,Command Vehicle,Toyota,Land Cruiser 79,2020,DEFENCE,Diesel,2528000,25849,4,In Service,In Service,0.154,0.2531
VEH-09042,Defence Truck,Tata,LPTA 713 TC,2014,DEFENCE,Diesel,3239000,50468,10,In Service,Under Maintenance,0.1932,0.2253
VEH-09044,Water Cannon,Ashok Leyland,Boss Defence,2014,DEFENCE,Diesel,2081000,107401,10,Active,Active,0.5728,0.6357
VEH-09054,Armoured SUV,Mahindra,Armado,2017,DEFENCE,Petrol,884000,93825,7,Under Maintenance,Under Maintenance,0.5316,0.6131
VEH-09058,Command Vehicle,Toyota,Land Cruiser 79,2021,DEFENCE,Diesel,4507000,115562,3,Active,In Service,0.6027,0.716
VEH-09059,Defence Truck,Tata,LPTA 713 TC,2015,DEFENCE,Diesel,4900000,23545,9,Active,In Service,0.1788,0.2538
VEH-09067,Armoured SUV,Mahindra,Armado,2016,DEFENCE,Diesel,5479000,132162,8,Under Maintenance,Under Maintenance,0.7561,0.8144
VEH-09075,Command Vehicle,Toyota,Land Cruiser 79,2019,DEFENCE,Diesel,1657000,64161,5,Active,In Service,0.3211,0.3911
VEH-09081,Armoured SUV,Mahindra,Armado,2014,DEFENCE,Diesel,5294000,54038,10,In Service,In Service,0.2709,0.3679
VEH-09083,Command Vehicle,Toyota,Land Cruiser 79,2022,DEFENCE,Petrol,1863000,13976,2,Active,Active,0.108,0.1705
VEH-09085,Defence Truck,Tata,LPTA 713 TC,2015,DEFENCE,CNG,2044000,95256,9,In Service,In Service,0.5666,0.6214
VEH-09089,Defence Truck,Tata,LPTA 713 TC,2019,DEFENCE,Petrol,3000000,99004,5,In Service,In Service,0.5016,0.5533
VEH-09097,Armoured SUV,Mahindra,Armado,2014,DEFENCE,Diesel,3072000,33246,10,In Service,In Service,0.1951,0.314
VEH-09103,Command Vehicle,Toyota,Land Cruiser 79,2014,DEFENCE,CNG,5675000,51853,10,Active,Active,0.2279,0.2783
VEH-09106,Water Cannon,Ashok Leyland,Boss Defence,2015,DEFENCE,Diesel,1583000,54925,9,In Service,Under Maintenance,0.3081,0.4088
VEH-09109,Defence Truck,Tata,LPTA 713 TC,2015,DEFENCE,Petrol,4063000,33357,9,Active,Active,0.148,0.2534
VEH-09115,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Diesel,1149000,43138,4,Under Maintenance,Under Maintenance,0.282,0.3229
VEH-09131,Water Cannon,Ashok Leyland,Boss Defence,2018,DEFENCE,Diesel,3501000,25690,6,Under Maintenance,Under Maintenance,0.1404,0.2407
VEH-09134,Armoured SUV,Mahindra,Armado,2019,DEFENCE,CNG,4184000,91375,5,Active,Active,0.4897,0.5925
VEH-09138,Armoured SUV,Mahindra,Armado,2021,DEFENCE,Electric,2525000,44627,3,Active,Active,0.198,0.2502
VEH-09147,Armoured SUV,Mahindra,Armado,2014,DEFENCE,CNG,2962000,60201,10,Active,Active,0.3515,0.3837
VEH-09164,Command Vehicle,Toyota,Land Cruiser 79,2023,DEFENCE,CNG,953000,17676,1,Active,Active,0.09,0.158
VEH-09169,Defence Truck,Tata,LPTA 713 TC,2016,DEFENCE,Diesel,5377000,112956,8,Active,Active,0.5589,0.6029
VEH-09170,Defence Truck,Tata,LPTA 713 TC,2017,DEFENCE,CNG,1699000,62262,7,Active,Active,0.2618,0.352
VEH-09171,Water Cannon,Ashok Leyland,Boss Defence,2018,DEFENCE,Petrol,2840000,36072,6,Active,In Service,0.1819,0.2281
VEH-09175,Armoured SUV,Mahindra,Armado,2015,DEFENCE,CNG,1907000,87140,9,Active,Active,0.4746,0.5668
VEH-09177,Command Vehicle,Toyota,Land Cruiser 79,2018,DEFENCE,Diesel,4217000,50430,6,Active,Active,0.2343,0.2654
VEH-09216,Defence Truck,Tata,LPTA 713 TC,2016,DEFENCE,CNG,3574000,71031,8,Under Maintenance,Under Maintenance,0.3849,0.4823
VEH-09224,Command Vehicle,Toyota,Land Cruiser 79,2022,DEFENCE,CNG,1118000,43075,2,In Service,In Service,0.2402,0.3496
VEH-09236,Armoured SUV,Mahindra,Armado,2022,DEFENCE,Diesel,3507000,19238,2,Active,Active,0.0723,0.1905
VEH-09241,Armoured SUV,Mahindra,Armado,2013,DEFENCE,CNG,2745000,46228,11,Active,Active,0.2305,0.2738
VEH-09250,Defence Truck,Tata,LPTA 713 TC,2014,DEFENCE,CNG,2707000,72831,10,Active,Active,0.3869,0.4481
VEH-09253,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Diesel,1641000,75186,4,Under Maintenance,Under Maintenance,0.4599,0.5189
VEH-09254,Water Cannon,Ashok Leyland,Boss Defence,2016,DEFENCE,CNG,3807000,138829,8,Active,Active,0.792,0.8688
VEH-09256,Armoured SUV,Mahindra,Armado,2020,DEFENCE,Diesel,3589000,138466,4,Under Maintenance,Under Maintenance,0.6611,0.7467
VEH-09257,Armoured SUV,Mahindra,Armado,2017,DEFENCE,Electric,1160000,72721,7,Active,Active,0.4653,0.5793
VEH-09267,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Diesel,5936000,71170,4,In Service,Under Maintenance,0.3503,0.4617
VEH-09268,Armoured SUV,Mahindra,Armado,2018,DEFENCE,Petrol,950000,15647,6,In Service,Under Maintenance,0.0824,0.1718
VEH-09270,Defence Truck,Tata,LPTA 713 TC,2016,DEFENCE,Diesel,1347000,56900,8,Under Maintenance,Under Maintenance,0.2503,0.2848
VEH-09271,Defence Truck,Tata,LPTA 713 TC,2019,DEFENCE,Petrol,1783000,43106,5,Active,Active,0.1993,0.2961
VEH-09276,Command Vehicle,Toyota,Land Cruiser 79,2019,DEFENCE,Diesel,5357000,101698,5,In Service,Under Maintenance,0.5148,0.6085
VEH-09277,Water Cannon,Ashok Leyland,Boss Defence,2017,DEFENCE,CNG,4780000,74067,7,Active,In Service,0.3238,0.3717
VEH-09290,Armoured SUV,Mahindra,Armado,2015,DEFENCE,Diesel,2806000,57983,9,Active,Active,0.2654,0.3388
VEH-09301,Command Vehicle,Toyota,Land Cruiser 79,2021,DEFENCE,Petrol,5223000,143663,3,Under Maintenance,Under Maintenance,0.7295,0.7872
VEH-09307,Defence Truck,Tata,LPTA 713 TC,2020,DEFENCE,Diesel,4869000,70737,4,Under Maintenance,Under Maintenance,0.4121,0.4783
VEH-09310,Water Cannon,Ashok Leyland,Boss Defence,2016,DEFENCE,Diesel,3999000,59609,8,In Service,In Service,0.3441,0.4584
VEH-09311,Defence Truck,Tata,LPTA 713 TC,2019,DEFENCE,Electric,2666000,89392,5,In Service,Under Maintenance,0.4871,0.5651
VEH-09312,Armoured SUV,Mahindra,Armado,2017,DEFENCE,Diesel,4895000,80890,7,In Service,Under Maintenance,0.4557,0.5448
VEH-09314,Command Vehicle,Toyota,Land Cruiser 79,2017,DEFENCE,CNG,3328000,64595,7,Under Maintenance,Under Maintenance,0.3753,0.4543
VEH-09318,Armoured SUV,Mahindra,Armado,2021,DEFENCE,Petrol,2426000,49833,3,In Service,Under Maintenance,0.2416,0.3296
VEH-09329,Armoured SUV,Mahindra,Armado,2017,DEFENCE,CNG,1825000,63867,7,Under Maintenance,Under Maintenance,0.3708,0.44
VEH-09339,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Electric,3934000,40437,4,In Service,In Service,0.2338,0.3518
VEH-09352,Water Cannon,Ashok Leyland,Boss Defence,2021,DEFENCE,Electric,2943000,37901,3,In Service,Under Maintenance,0.1901,0.2992
VEH-09365,Armoured SUV,Mahindra,Armado,2022,DEFENCE,CNG,1773000,5000,2,In Service,In Service,0.0744,0.1376
VEH-09376,Water Cannon,Ashok Leyland,Boss Defence,2016,DEFENCE,Diesel,4054000,96493,8,Active,Active,0.5346,0.6139
VEH-09380,Command Vehicle,Toyota,Land Cruiser 79,2013,DEFENCE,Diesel,4839000,158431,11,Under Maintenance,Under Maintenance,0.8212,0.8687
VEH-09382,Command Vehicle,Toyota,Land Cruiser 79,2015,DEFENCE,Diesel,5137000,36855,9,Under Maintenance,Under Maintenance,0.1606,0.2497
VEH-09388,Armoured SUV,Mahindra,Armado,2021,DEFENCE,Diesel,3505000,35172,3,Active,Active,0.163,0.2615
VEH-09393,Command Vehicle,Toyota,Land Cruiser 79,2015,DEFENCE,Diesel,4840000,29647,9,Under Maintenance,Under Maintenance,0.1868,0.2924
VEH-09402,Armoured SUV,Mahindra,Armado,2013,DEFENCE,Diesel,1691000,60046,11,Active,Active,0.2664,0.3822
VEH-09404,Command Vehicle,Toyota,Land Cruiser 79,2018,DEFENCE,Petrol,805000,98439,6,In Service,Under Maintenance,0.5776,0.6455
VEH-09407,Defence Truck,Tata,LPTA 713 TC,2023,DEFENCE,Diesel,1434000,11870,1,In Service,In Service,0.1373,0.199
VEH-09418,Armoured SUV,Mahindra,Armado,2018,DEFENCE,CNG,2609000,61396,6,Active,Active,0.3299,0.3757
VEH-09427,Command Vehicle,Toyota,Land Cruiser 79,2020,DEFENCE,Electric,2875000,91144,4,Active,Active,0.537,0.6055
VEH-09434,Defence Truck,Tata,LPTA 713 TC,2022,DEFENCE,Diesel,1299000,74626,2,In Service,In Service,0.3705,0.4267
VEH-09435,Armoured SUV,Mahindra,Armado,2015,DEFENCE,Petrol,5296000,78040,9,Active,Active,0.4064,0.4895
VEH-09436,Command Vehicle,Toyota,Land Cruiser 79,2015,DEFENCE,CNG,4043000,100562,9,Active,Active,0.4953,0.567
VEH-09438,Command Vehicle,Toyota,Land Cruiser 79,2019,DEFENCE,CNG,5136000,15504,5,Active,Active,0.1371,0.2442
VEH-09443,Defence Truck,Tata,LPTA 713 TC,2022,DEFENCE,Diesel,2575000,58713,2,Active,Active,0.3274,0.4184
VEH-09449,Water Cannon,Ashok Leyland,Boss Defence,2022,DEFENCE,Diesel,4285000,22014,2,Active,In Service,0.0968,0.1302
VEH-09450,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Petrol,2402000,93722,4,Active,Active,0.5641,0.6275
VEH-09456,Defence Truck,Tata,LPTA 713 TC,2020,DEFENCE,Diesel,3322000,103546,4,In Service,In Service,0.5441,0.6254
VEH-09460,Defence Truck,Tata,LPTA 713 TC,2016,DEFENCE,Diesel,5002000,61075,8,Active,In Service,0.3693,0.4075
VEH-09470,Armoured SUV,Mahindra,Armado,2018,DEFENCE,CNG,2749000,74945,6,In Service,In Service,0.4258,0.4638
VEH-09479,Water Cannon,Ashok Leyland,Boss Defence,2014,DEFENCE,CNG,3189000,129836,10,In Service,In Service,0.7407,0.818
VEH-09482,Armoured SUV,Mahindra,Armado,2019,DEFENCE,Electric,5605000,49315,5,Active,Active,0.2241,0.2689
VEH-09490,Command Vehicle,Toyota,Land Cruiser 79,2017,DEFENCE,Diesel,3857000,70436,7,Active,Active,0.4322,0.5475
VEH-09493,Defence Truck,Tata,LPTA 713 TC,2012,DEFENCE,CNG,5633000,71837,12,In Service,In Service,0.3888,0.483
VEH-09509,Armoured SUV,Mahindra,Armado,2019,DEFENCE,Petrol,1821000,45048,5,Active,Active,0.3258,0.3894
VEH-09521,Defence Truck,Tata,LPTA 713 TC,2013,DEFENCE,Petrol,4955000,63928,11,In Service,In Service,0.4307,0.4621
VEH-09533,Armoured SUV,Mahindra,Armado,2022,DEFENCE,Petrol,4963000,83179,2,Under Maintenance,Under Maintenance,0.4699,0.5493
VEH-09542,Command Vehicle,Toyota,Land Cruiser 79,2016,DEFENCE,CNG,5943000,39397,8,Active,Active,0.2696,0.3482
VEH-09543,Command Vehicle,Toyota,Land Cruiser 79,2017,DEFENCE,Diesel,2831000,62576,7,Under Maintenance,Under Maintenance,0.393,0.4275
VEH-09545,Water Cannon,Ashok Leyland,Boss Defence,2016,DEFENCE,Diesel,1555000,51916,8,Active,Active,0.3164,0.4195
VEH-09566,Water Cannon,Ashok Leyland,Boss Defence,2012,DEFENCE,Diesel,3897000,61829,12,In Service,Under Maintenance,0.3394,0.4413
VEH-09576,Command Vehicle,Toyota,Land Cruiser 79,2017,DEFENCE,CNG,1536000,62933,7,In Service,Under Maintenance,0.3428,0.393
VEH-09580,Armoured SUV,Mahindra,Armado,2015,DEFENCE,Diesel,4233000,62973,9,Active,Active,0.3493,0.4394
VEH-09581,Defence Truck,Tata,LPTA 713 TC,2020,DEFENCE,Petrol,5834000,31560,4,Active,Active,0.2019,0.2443
VEH-09589,Command Vehicle,Toyota,Land Cruiser 79,2020,DEFENCE,Diesel,5705000,74922,4,In Service,In Service,0.4585,0.5724
VEH-09595,Command Vehicle,Toyota,Land Cruiser 79,2023,DEFENCE,Diesel,3266000,34057,1,Active,Active,0.2118,0.3102
VEH-09598,Armoured SUV,Mahindra,Armado,2016,DEFENCE,Petrol,3688000,77199,8,In Service,In Service,0.4397,0.5224
VEH-09599,Command Vehicle,Toyota,Land Cruiser 79,2013,DEFENCE,Diesel,5280000,67610,11,In Service,In Service,0.3598,0.4261
VEH-09612,Command Vehicle,Toyota,Land Cruiser 79,2018,DEFENCE,Diesel,1549000,79681,6,In Service,In Service,0.4179,0.4957
VEH-09626,Armoured SUV,Mahindra,Armado,2014,DEFENCE,Diesel,5609000,76086,10,Under Maintenance,Under Maintenance,0.4295,0.536
VEH-09635,Command Vehicle,Toyota,Land Cruiser 79,2021,DEFENCE,CNG,1464000,101714,3,Under Maintenance,Under Maintenance,0.545,0.5942
VEH-09643,Water Cannon,Ashok Leyland,Boss Defence,2014,DEFENCE,Diesel,5256000,39895,10,Under Maintenance,Under Maintenance,0.2363,0.2775
VEH-09651,Water Cannon,Ashok Leyland,Boss Defence,2018,DEFENCE,Diesel,1830000,32627,6,Under Maintenance,Under Maintenance,0.2342,0.291
VEH-09653,Water Cannon,Ashok Leyland,Boss Defence,2019,DEFENCE,Petrol,4261000,94271,5,Active,In Service,0.4671,0.5012
VEH-09654,Water Cannon,Ashok Leyland,Boss Defence,2016,DEFENCE,CNG,2950000,32733,8,Active,Active,0.1849,0.279
VEH-09662,Command Vehicle,Toyota,Land Cruiser 79,2013,DEFENCE,Diesel,3073000,106842,11,Active,Active,0.5646,0.6457
VEH-09663,Defence Truck,Tata,LPTA 713 TC,2019,DEFENCE,CNG,1999000,66613,5,In Service,In Service,0.3285,0.4169
VEH-09665,Water Cannon,Ashok Leyland,Boss Defence,2021,DEFENCE,Diesel,3374000,50622,3,Active,Active,0.2815,0.3211
VEH-09680,Water Cannon,Ashok Leyland,Boss Defence,2022,DEFENCE,Petrol,4193000,24452,2,In Service,In Service,0.1443,0.2223
VEH-09683,Command Vehicle,Toyota,Land Cruiser 79,2021,DEFENCE,Petrol,3482000,78635,3,Under Maintenance,Under Maintenance,0.4325,0.4775
VEH-09687,Command Vehicle,Toyota,Land Cruiser 79,2015,DEFENCE,Petrol,3064000,108778,9,Active,Active,0.6445,0.6897
VEH-09688,Armoured SUV,Mahindra,Armado,2022,DEFENCE,Diesel,5963000,71986,2,Under Maintenance,Under Maintenance,0.4196,0.4842
VEH-09697,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Petrol,3464000,86329,4,In Service,In Service,0.4738,0.5061
VEH-09705,Armoured SUV,Mahindra,Armado,2020,DEFENCE,Diesel,3577000,50313,4,Active,Active,0.2213,0.3339
VEH-09709,Water Cannon,Ashok Leyland,Boss Defence,2013,DEFENCE,Petrol,5610000,101724,11,Under Maintenance,Under Maintenance,0.5869,0.6738
VEH-09713,Defence Truck,Tata,LPTA 713 TC,2016,DEFENCE,Diesel,3730000,65420,8,Under Maintenance,Under Maintenance,0.3936,0.4603
VEH-09714,Command Vehicle,Toyota,Land Cruiser 79,2016,DEFENCE,Diesel,3471000,32114,8,In Service,In Service,0.1705,0.2458
VEH-09718,Command Vehicle,Toyota,Land Cruiser 79,2022,DEFENCE,Diesel,2858000,65759,2,Active,Active,0.3346,0.3779
VEH-09739,Armoured SUV,Mahindra,Armado,2019,DEFENCE,Diesel,5458000,29635,5,Active,Active,0.2526,0.3438
VEH-09745,Armoured SUV,Mahindra,Armado,2023,DEFENCE,Diesel,3838000,66178,1,Under Maintenance,Under Maintenance,0.4505,0.5386
VEH-09748,Command Vehicle,Toyota,Land Cruiser 79,2023,DEFENCE,Petrol,2686000,19858,1,Active,Active,0.1132,0.2255
VEH-09751,Command Vehicle,Toyota,Land Cruiser 79,2022,DEFENCE,Petrol,3389000,41087,2,Active,In Service,0.2661,0.3394
VEH-09755,Command Vehicle,Toyota,Land Cruiser 79,2020,DEFENCE,Diesel,3403000,80498,4,In Service,In Service,0.4415,0.476
VEH-09756,Water Cannon,Ashok Leyland,Boss Defence,2019,DEFENCE,Petrol,1354000,43189,5,In Service,In Service,0.3511,0.4253
VEH-09757,Water Cannon,Ashok Leyland,Boss Defence,2014,DEFENCE,Diesel,3502000,99340,10,Active,Active,0.4813,0.5694
VEH-09772,Defence Truck,Tata,LPTA 713 TC,2021,DEFENCE,Diesel,4509000,60028,3,Active,In Service,0.2407,0.3175
VEH-09781,Water Cannon,Ashok Leyland,Boss Defence,2016,DEFENCE,Diesel,2207000,54283,8,Active,Active,0.3012,0.3653
VEH-09791,Command Vehicle,Toyota,Land Cruiser 79,2016,DEFENCE,Diesel,2876000,39783,8,Under Maintenance,Under Maintenance,0.2635,0.3756
VEH-09794,Water Cannon,Ashok Leyland,Boss Defence,2019,DEFENCE,Diesel,3946000,33468,5,Under Maintenance,Under Maintenance,0.1904,0.2709
VEH-09813,Armoured SUV,Mahindra,Armado,2014,DEFENCE,Petrol,3265000,104117,10,Under Maintenance,Under Maintenance,0.5126,0.5832
VEH-09819,Command Vehicle,Toyota,Land Cruiser 79,2020,DEFENCE,Electric,1250000,41141,4,In Service,In Service,0.2453,0.357
VEH-09820,Water Cannon,Ashok Leyland,Boss Defence,2018,DEFENCE,Petrol,5931000,140291,6,In Service,In Service,0.6751,0.7367
VEH-09838,Command Vehicle,Toyota,Land Cruiser 79,2015,DEFENCE,Diesel,3477000,56683,9,In Service,In Service,0.3073,0.3657
VEH-09843,Armoured SUV,Mahindra,Armado,2012,DEFENCE,Electric,5731000,108762,12,Under Maintenance,Under Maintenance,0.6117,0.6742
VEH-09848,Armoured SUV,Mahindra,Armado,2016,DEFENCE,Diesel,3610000,35872,8,In Service,In Service,0.317,0.4117
VEH-09859,Water Cannon,Ashok Leyland,Boss Defence,2021,DEFENCE,Petrol,3874000,31800,3,Active,Active,0.207,0.279
VEH-09871,Command Vehicle,Toyota,Land Cruiser 79,2018,DEFENCE,CNG,2835000,120879,6,Active,Active,0.6453,0.7042
VEH-09873,Defence Truck,Tata,LPTA 713 TC,2022,DEFENCE,Diesel,3512000,79207,2,Active,Active,0.4303,0.5097
VEH-09883,Armoured SUV,Mahindra,Armado,2015,DEFENCE,CNG,4896000,76833,9,Active,In Service,0.4336,0.4858
VEH-09890,Defence Truck,Tata,LPTA 713 TC,2021,DEFENCE,Diesel,3024000,65743,3,In Service,In Service,0.3013,0.3823
VEH-09911,Water Cannon,Ashok Leyland,Boss Defence,2020,DEFENCE,Diesel,2728000,75129,4,Active,Active,0.3477,0.4058
VEH-09921,Armoured SUV,Mahindra,Armado,2013,DEFENCE,Diesel,2982000,43198,11,In Service,In Service,0.2542,0.358
VEH-09933,Defence Truck,Tata,LPTA 713 TC,2012,DEFENCE,Petrol,1070000,97999,12,In Service,In Service,0.5161,0.6225
VEH-09935,Armoured SUV,Mahindra,Armado,2020,DEFENCE,Diesel,808000,31335,4,Active,Active,0.164,0.2732
VEH-09945,Defence Truck,Tata,LPTA 713 TC,2016,DEFENCE,Diesel,1136000,110821,8,Under Maintenance,Under Maintenance,0.6549,0.6926
VEH-09946,Command Vehicle,Toyota,Land Cruiser 79,2013,DEFENCE,Petrol,5247000,22447,11,Active,Active,0.1849,0.2255
VEH-09947,Command Vehicle,Toyota,Land Cruiser 79,2019,DEFENCE,CNG,2524000,104004,5,In Service,In Service,0.4951,0.5431
VEH-09948,Water Cannon,Ashok Leyland,Boss Defence,2021,DEFENCE,CNG,2077000,44834,3,Under Maintenance,Under Maintenance,0.271,0.3617
VEH-09954,Armoured SUV,Mahindra,Armado,2020,DEFENCE,Electric,5327000,40354,4,In Service,In Service,0.2269,0.3139
VEH-09956,Defence Truck,Tata,LPTA 713 TC,2014,DEFENCE,CNG,5983000,186358,10,Under Maintenance,Under Maintenance,0.99,0.99
VEH-09960,Water Cannon,Ashok Leyland,Boss Defence,2013,DEFENCE,Petrol,5646000,70393,11,Active,In Service,0.3758,0.4187
